"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_B0","start_sigma_beta","B0_hat","sigma_beta_hat","Beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","gamma_noise",600,4,2,0.3,5.26719532873651,0.428215034036178,NA,-185.836585124873,0.0116376959194524,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","gamma_noise",600,5,4,0.3,4.9360283474111,0.433009038493136,NA,-185.856975022459,0.0200966671426172,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","gamma_noise",600,6,6,0.3,5.30491632720238,0.429182064925119,NA,-185.872408564239,0.0117988479486351,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","gamma_noise",600,7,2,0.45,5.11239777497728,0.424932849877466,NA,-185.859971565736,0.0202526789050647,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","gamma_noise",600,8,4,0.45,5.07703540848546,0.436055830451515,NA,-185.832191766902,0.020754799848082,5,"success",NA
112,1112,1,"2de6dbe92e20217bcb1faa713be3c7e9","gamma_noise",600,9,6,0.45,5.13751625800501,0.451105017105914,NA,-185.847613071421,0.0126050429010063,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,1,2,0.1,4.25141512156472,0.19689443851833,NA,-199.260434039032,0.0197635659630903,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,2,4,0.1,4.53334383894216,0.216056061257394,NA,-199.294477019485,0.022108708553943,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,3,6,0.1,4.28047580285833,0.200417208830627,NA,-199.227599191125,0.0251784607453297,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,4,2,0.3,4.25493571408284,0.204853016154532,NA,-199.237380603968,0.0260430409430548,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,5,4,0.3,4.3330521174424,0.210200924534354,NA,-199.205062118417,0.0176827759343253,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,6,6,0.3,4.17811086028927,0.210383323560966,NA,-199.265086853882,0.0184749946150728,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,7,2,0.45,4.26098732574578,0.210783742312879,NA,-199.216056787975,0.0302303124200512,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,8,4,0.45,4.33236392904802,0.224573410147049,NA,-199.297537416536,0.0301759653341988,5,"success",NA
113,1113,1,"62d44f5b5cf3a1a10474477b2836ac7c","gamma_noise",600,9,6,0.45,4.27665093922549,0.209696559038555,NA,-199.20547600178,0.015856370187178,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,1,2,0.1,4.23794434439132,0.266686717248393,NA,-190.83818533751,0.0146381140166373,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,2,4,0.1,4.19494878360804,0.284857329736887,NA,-190.811987743212,0.00917439950594286,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,3,6,0.1,4.26875915224325,0.273257963459359,NA,-190.776430002502,0.0215455925291481,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,4,2,0.3,4.3182873447002,0.279986781352961,NA,-190.806971596772,0.00594794066155117,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,5,4,0.3,4.41721764293697,0.274025203697028,NA,-190.799043547207,0.014884557091339,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,6,6,0.3,4.23231677863928,0.281599738399398,NA,-190.822282613187,0.0212909809088976,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,7,2,0.45,4.18672007041644,0.278257923810955,NA,-190.845819149341,0.011951669705779,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,8,4,0.45,4.22078242482111,0.280396240833939,NA,-190.833660115579,0.0228464518519977,5,"success",NA
114,1114,1,"e8aa5c36f38132f5ccc9683b131a520e","gamma_noise",600,9,6,0.45,4.09838072361676,0.288759379599796,NA,-190.809431368665,0.0110389179177564,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,1,2,0.1,4.69078840530162,0.231513080020304,NA,-210.182810648224,0.0189463363384061,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,2,4,0.1,4.96939587671322,0.238753085717727,NA,-210.20652024483,0.0196310925900304,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,3,6,0.1,4.85997922669438,0.255702386013137,NA,-210.22815549976,0.0155412314221051,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,4,2,0.3,4.86444381419614,0.239090676435998,NA,-210.1952072746,0.0219099824744841,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,5,4,0.3,4.73310237547536,0.234126658073068,NA,-210.205240680218,0.0316346233238135,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,6,6,0.3,4.57332472682079,0.214478433617701,NA,-210.250086220895,0.0192018675350619,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,7,2,0.45,4.98681464019362,0.242926013733603,NA,-210.18725737244,0.0175763038357337,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,8,4,0.45,4.82212310084733,0.227099334625268,NA,-210.205320109739,0.0170052353250728,5,"success",NA
115,1115,1,"527c2542099f691a2a03e60fc5521e3b","gamma_noise",600,9,6,0.45,4.62283677452864,0.230305550658684,NA,-210.196513813729,0.0201639754290173,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,1,2,0.1,4.56597599078619,0.149429753937582,NA,-200.238969472518,0.0189110976534302,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,2,4,0.1,4.64484381605798,0.156943964738601,NA,-200.211216983805,0.0125587715217245,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,3,6,0.1,4.53508618384378,0.153077666425635,NA,-200.209165045684,0.0121158072312724,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,4,2,0.3,4.56760646399482,0.157826701253515,NA,-200.222585188649,0.01187048585355,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,5,4,0.3,4.67504070937681,0.160646622350308,NA,-200.227674377688,0.00519321283128506,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,6,6,0.3,4.54332886834747,0.150839288351842,NA,-200.193769599557,0.0223143028044505,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,7,2,0.45,4.51846017459286,0.150391357814339,NA,-200.226534329136,0.00619150378361984,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,8,4,0.45,4.5767268796286,0.151196741455944,NA,-200.215419130783,0.0110913008804663,5,"success",NA
116,1116,1,"493ff3d28fe2680d1b7fc1f343262be6","gamma_noise",600,9,6,0.45,4.55923255838046,0.155665024322496,NA,-200.213520690504,0.0054984874480536,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,1,2,0.1,3.80542051359877,0.327950531617994,NA,-184.376148594108,0.0213590026241686,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,2,4,0.1,3.30521668061635,0.372110027663833,NA,-184.294632457684,0.0137673982214566,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,3,6,0.1,3.54233497549335,0.36445970017603,NA,-184.262641832689,0.0136952432556646,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,4,2,0.3,3.6178938842554,0.387094809740388,NA,-184.320442112552,0.025971702778699,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,5,4,0.3,3.55914905281966,0.36575423572823,NA,-184.335086401192,0.0239145298360027,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,6,6,0.3,3.61026637785311,0.345283889826574,NA,-184.226689324809,0.0270194287762131,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,7,2,0.45,3.49346511616096,0.363097820271998,NA,-184.294598003596,0.0149599027566742,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,8,4,0.45,3.42722255292355,0.378361727183691,NA,-184.295736632297,0.0238780039727231,5,"success",NA
117,1117,1,"64dffb15867fda5ef262e2caf0e46bbf","gamma_noise",600,9,6,0.45,3.38981660565463,0.341752760074328,NA,-184.283594956303,0.00905029263751134,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,1,2,0.1,3.73120977533276,0.277658296771094,NA,-198.718239646477,0.0227036110673262,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,2,4,0.1,3.93361790442895,0.264113252070903,NA,-198.713205866999,0.0255503482094403,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,3,6,0.1,3.7999160413411,0.261398504604179,NA,-198.70800420496,0.0132243736073834,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,4,2,0.3,3.97793607819659,0.252983389068171,NA,-198.70247667064,0.0137814408514879,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,5,4,0.3,3.96492653769529,0.264992934943975,NA,-198.730578831881,0.023063374439398,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,6,6,0.3,3.94789731633697,0.272851893251245,NA,-198.723125482181,0.0256053335350999,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,7,2,0.45,3.8462901715876,0.26021410474466,NA,-198.707496068876,0.0206786873374415,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,8,4,0.45,3.96200585972863,0.242035413479487,NA,-198.76779432073,0.0316472118726186,5,"success",NA
118,1118,1,"4fe04592b1bd1b0073226474bda79a17","gamma_noise",600,9,6,0.45,3.93128413959093,0.296770113333665,NA,-198.717963011549,0.0325188465899867,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,1,2,0.1,4.14682128095711,0.227117913619939,NA,-204.903040824477,0.0213120196873697,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,2,4,0.1,4.26591882573043,0.230045499935901,NA,-204.904258366668,0.0198408730913759,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,3,6,0.1,4.12096153602133,0.222377197533704,NA,-204.910863205412,0.0201337675823515,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,4,2,0.3,4.16818293646252,0.211338136110978,NA,-204.932311992146,0.0287233996577658,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,5,4,0.3,4.23349588243413,0.223049401919173,NA,-204.906412931736,0.0187403030460133,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,6,6,0.3,4.07438083447286,0.218893138700009,NA,-204.898463054927,0.00730203138505369,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,7,2,0.45,4.15903597125773,0.240921877599203,NA,-204.907360288273,0.0220520301824228,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,8,4,0.45,4.13193286837739,0.230685061246178,NA,-204.884578066607,0.032190704443783,5,"success",NA
119,1119,1,"53a63bcc974e882529742ef97a8b74d5","gamma_noise",600,9,6,0.45,4.11492096263815,0.235572045492021,NA,-204.897862678038,0.0162769868662253,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,1,2,0.1,3.45839670315159,0.200728957518317,NA,-183.621034540288,0.00824486507000826,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,2,4,0.1,3.38593539246386,0.199947360520856,NA,-183.57361070103,0.0174397046719145,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,3,6,0.1,3.39744022811516,0.186457307343022,NA,-183.598526970244,0.0166548749307201,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,4,2,0.3,3.23194667830243,0.229419238607054,NA,-183.659246975604,0.0206401935944042,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,5,4,0.3,3.41556215458825,0.189746907705159,NA,-183.587077302374,0.0222425308127778,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,6,6,0.3,3.27739027560344,0.207859795018367,NA,-183.599244847458,0.0205820644368406,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,7,2,0.45,3.44384193775575,0.209438653379479,NA,-183.607062792205,0.0141722201078684,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,8,4,0.45,3.46784672990649,0.193539956048446,NA,-183.59776671891,0.0396194697815333,5,"success",NA
120,1120,1,"4d64fbb86d0c71298cfafd74891b1601","gamma_noise",600,9,6,0.45,3.40091430478186,0.194221915649441,NA,-183.580990721156,0.0236158221107711,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,1,2,0.1,4.18743756214098,0.247207509061555,NA,-202.102694536658,0.0146270467973408,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,2,4,0.1,4.25854810808605,0.242053138013844,NA,-202.095830920902,0.00247162659309235,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,3,6,0.1,4.23100835271842,0.249251057302108,NA,-202.112582593358,0.0215739011466602,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,4,2,0.3,4.08500257321605,0.235730755397595,NA,-202.094638711649,0.0123720858627193,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,5,4,0.3,4.22222928405566,0.246672429348026,NA,-202.101135414712,0.00906444787241197,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,6,6,0.3,4.26010536345775,0.241618716059342,NA,-202.120824444313,0.0136544370941537,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,7,2,0.45,4.23136558284006,0.250993539075442,NA,-202.101726011596,0.0166910106611862,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,8,4,0.45,4.25673900101781,0.247056416934211,NA,-202.107207561945,0.0158935065516075,5,"success",NA
121,1121,1,"fc119966f9fa86c9beb582f612bc73ec","gamma_noise",600,9,6,0.45,4.08685277294178,0.243646544392667,NA,-202.112225284033,0.0153160856147371,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,1,2,0.1,4.10144765018567,0.244781438012373,NA,-181.894842978539,0.00697660975640603,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,2,4,0.1,4.13719773439919,0.259575925689533,NA,-181.88819107464,0.0113786498135407,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,3,6,0.1,4.34248860131856,0.249518861271867,NA,-181.897086096275,0.0200923550531004,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,4,2,0.3,4.29273988978579,0.251613067702064,NA,-181.884819000437,0.0109714999207426,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,5,4,0.3,4.14162992246076,0.243822540720695,NA,-181.863157721951,0.0266284867684209,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,6,6,0.3,4.17423480672348,0.240932558080599,NA,-181.918179353378,0.0111618698553584,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,7,2,0.45,3.97677206260396,0.245321436117845,NA,-181.933290765811,0.0213647075501145,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,8,4,0.45,4.24553627543767,0.233072770421354,NA,-181.924227195066,0.0140683351105393,5,"success",NA
122,1122,1,"2de2afe17b444c1be6ab135102d2e749","gamma_noise",600,9,6,0.45,4.07909561291761,0.245593346424126,NA,-181.917602249311,0.00268580727859025,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,1,2,0.1,4.90938597626391,0.502175693569001,NA,-190.41289617216,0.00781634697410678,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,2,4,0.1,4.70885217767878,0.528218010183053,NA,-190.41893269249,0.00519931061678484,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,3,6,0.1,4.70229083450383,0.511387052695648,NA,-190.410216937459,0.00485755155309252,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,4,2,0.3,4.61002834153732,0.482045336456506,NA,-190.397620445564,0.0182240396260612,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,5,4,0.3,4.75830241036797,0.523561654339835,NA,-190.40251783258,0.017371011902406,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,6,6,0.3,4.42622615595249,0.494534640179965,NA,-190.439598947882,0.0171684703068919,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,7,2,0.45,4.59729437772351,0.499545108904577,NA,-190.408240032877,0.0235891011885679,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,8,4,0.45,4.67960659561578,0.503631686909628,NA,-190.436593657382,0.0144601083930961,5,"success",NA
123,1123,1,"8b49cbb9e926a62a502c208b4a74393a","gamma_noise",600,9,6,0.45,4.69730004723217,0.544794863920525,NA,-190.458491305807,0.0262725401580568,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,1,2,0.1,4.62621263393093,0.302932899292073,NA,-190.182907098552,0.0102846757512135,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,2,4,0.1,4.35305742394861,0.304980064896895,NA,-190.144873438311,0.0220226655687641,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,3,6,0.1,4.63074205710195,0.290302802156314,NA,-190.188599930679,0.0112713573822082,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,4,2,0.3,4.40047044600054,0.311269330663425,NA,-190.16226362345,0.0162098838028717,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,5,4,0.3,4.66109866875438,0.292123372377789,NA,-190.167292858651,0.0121091730965049,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,6,6,0.3,4.421172281973,0.319567486635272,NA,-190.179379002808,0.0169501920100617,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,7,2,0.45,4.44742728040011,0.312315669017748,NA,-190.181659147204,0.0162634316048764,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,8,4,0.45,4.39136193118786,0.288794504130718,NA,-190.191069468877,0.0110829774918588,5,"success",NA
124,1124,2,"fee16d34d4badef781de40b823c932b3","gamma_noise",600,9,6,0.45,4.43700200622449,0.291988763754511,NA,-190.16566563613,0.0229325590321898,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,1,2,0.1,4.96383688787913,0.143871166436579,NA,-193.706554318899,0.0118170935481205,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,2,4,0.1,4.80325323075379,0.153551174876461,NA,-193.681398836004,0.0208284390280802,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,3,6,0.1,4.85766145419866,0.147141600265565,NA,-193.670914220991,0.0142997902658047,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,4,2,0.3,4.898070834547,0.15457190064456,NA,-193.670080139832,0.00882023721272484,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,5,4,0.3,4.79833233334712,0.152011636244144,NA,-193.686456536006,0.00540817573860922,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,6,6,0.3,4.87097677401788,0.152054156531588,NA,-193.677809893944,0.0108405197778584,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,7,2,0.45,4.85007081998674,0.143407191767165,NA,-193.697312973231,0.0102299532935989,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,8,4,0.45,5.00908172551734,0.154957433565827,NA,-193.693116831673,0.0137662278744074,5,"success",NA
125,1125,1,"49b1406d1f09cf7ccfb97517eb1d686b","gamma_noise",600,9,6,0.45,4.77718654574144,0.168082639106847,NA,-193.728361363774,0.0222029303297154,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,1,2,0.1,4.05560631270816,0.29189856001834,NA,-197.3249049416,0.0295649973687123,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,2,4,0.1,3.80864959927127,0.293303621902206,NA,-197.348326332582,0.0171149304946261,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,3,6,0.1,4.0738457173521,0.2672820722493,NA,-197.312139351333,0.0257262980192301,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,4,2,0.3,4.01475261210105,0.254295103580196,NA,-197.364785474537,0.0339301119164968,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,5,4,0.3,4.13143956788383,0.28470247940998,NA,-197.30376993501,0.0306643984290123,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,6,6,0.3,4.099785889154,0.301796130343188,NA,-197.375669527808,0.0219139587661136,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,7,2,0.45,4.11865779279907,0.262364467469244,NA,-197.346917433741,0.0282487223902034,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,8,4,0.45,3.99335541087052,0.282620425626138,NA,-197.283135434121,0.0374316919058422,5,"success",NA
126,1126,1,"89c12c0c7af03e2dcd492d20daed2fb8","gamma_noise",600,9,6,0.45,4.13035424467298,0.280242765209002,NA,-197.288930414522,0.0232104878346151,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,1,2,0.1,3.69944849129546,0.322890200639321,NA,-156.450095301743,0.0166941068363074,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,2,4,0.1,3.63402051779166,0.353309431956438,NA,-156.411774844603,0.0151825525673241,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,3,6,0.1,3.8047422759085,0.385578883390421,NA,-156.409320902929,0.0183187259736473,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,4,2,0.3,3.62009318330151,0.344682517980111,NA,-156.433514867198,0.0219139248230977,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,5,4,0.3,3.96013493161909,0.35833501431725,NA,-156.449060614044,0.0360582136947702,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,6,6,0.3,3.96806650636349,0.363751579255367,NA,-156.419675648473,0.0152254992564847,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,7,2,0.45,3.72676868780779,0.342764114814126,NA,-156.42911062644,0.0152032102581801,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,8,4,0.45,3.95265131932253,0.371737778939736,NA,-156.43197502277,0.0252106228599625,5,"success",NA
127,1127,1,"d6cf87e625366c1649bd82f3bda75a50","gamma_noise",600,9,6,0.45,3.72002845150331,0.345261969731717,NA,-156.437450217649,0.0419195543313857,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,1,2,0.1,3.51188429672461,0.336895111255469,NA,-163.498272536881,0.0210721228759828,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,2,4,0.1,3.57743980465775,0.347805941787766,NA,-163.524225282408,0.0179314056270122,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,3,6,0.1,3.44290239781933,0.348502135025288,NA,-163.487383611895,0.00640317549439012,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,4,2,0.3,3.44709111146236,0.32266294994723,NA,-163.488467045475,0.0109704366913504,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,5,4,0.3,3.44802746672279,0.360060640528973,NA,-163.486515784238,0.0258664501792123,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,6,6,0.3,3.30064173876054,0.359994170074981,NA,-163.516036730008,0.0228095873821337,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,7,2,0.45,3.27599222175218,0.360227105650206,NA,-163.541996593866,0.0202040659137235,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,8,4,0.45,3.35957926956224,0.335697515635208,NA,-163.503532446971,0.0154017313512039,5,"success",NA
128,1128,1,"e7c98f0c8ff03fc89b23b860ab6e055c","gamma_noise",600,9,6,0.45,3.61733831918976,0.349411300027722,NA,-163.448478930731,0.00521677802054613,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","gamma_noise",600,1,2,0.1,4.93579729397326,0.270750034212259,NA,-193.436567152082,0.0153301193060091,5,"success",NA
129,1129,1,"89bab4fa545504e51f4b5b765fa2b9ae","gamma_noise",600,2,4,0.1,4.96955341846325,0.302793824336608,NA,-193.422201275162,0.00702782194361367,5,"success",NA
