"task_id","model_gamma","RSS_gamma","RMSE_gamma","mean_error_gamma","AOB_gamma","mean_error_through_5_gamma","mean_error_after_5_gamma","model_constant","RSS_constant","RMSE_constant","mean_error_constant","AOB_constant","mean_error_through_5_constant","mean_error_after_5_constant","logLik_gamma","logLik_se_gamma","B0_hat_gamma","sigma_beta_hat_gamma","status_gamma","logLik_constant","logLik_se_constant","Beta_hat_constant","status_constant","delta_RSS_gamma_minus_constant","delta_RMSE_gamma_minus_constant","delta_AOB_gamma_minus_constant","delta_logLik_gamma_minus_constant","gamma_lower_RSS","gamma_lower_RMSE","gamma_lower_AOB"
108,"gamma_noise",31.2328550524811,0.667969792435911,0.122550812454631,0.122550812454631,0.209876955065084,0.0352246698441785,"constant_B",122.754576440201,1.32424952568939,0.86812257561279,0.86812257561279,-0.13187742438721,1.86812257561279,-207.401544420897,0.0100545249485923,5.97584691546161,0.36726194868717,"success",-228.241117149109,0.709591099569126,3.86812257561279,"success",-91.5217213877196,-0.656279733253483,-0.745571763158158,20.839572728212,TRUE,TRUE,TRUE
109,"gamma_noise",11.6710503457925,0.408324981668007,-0.0862101391237965,0.0862101391237965,-0.205411406620148,0.0329911283725551,"constant_B",81.305300759094,1.0777310873119,0.40187597161125,0.40187597161125,-0.59812402838875,1.40187597161125,-179.60340260613,0.0179993051229718,3.36148583400175,0.247067051709503,"success",-201.895032978927,0.332318807462962,3.40187597161125,"success",-69.6342504133015,-0.669406105643892,-0.315665832487454,22.291630372797,TRUE,TRUE,TRUE
110,"gamma_noise",27.3644781410041,0.625236848162405,0.344723175048434,0.344723175048434,0.31612642269197,0.373319927404898,"constant_B",243.558045454127,1.86531516086282,1.57461126928035,1.57461126928035,0.57461126928035,2.57461126928035,-199.638004665179,0.020000707073998,4.28774104940972,0.255975672242653,"success",-206.810180956886,0.201607455180287,4.57461126928035,"success",-216.193567313123,-1.24007831270041,-1.22988809423192,7.17217629170699,TRUE,TRUE,TRUE
111,"gamma_noise",26.8325044414828,0.619129624570802,-0.154621873466691,0.154621873466691,0.0738474904687896,-0.383091237402172,"constant_B",105.815110389828,1.22948950143562,0.71529325045075,0.71529325045075,-0.28470674954925,1.71529325045075,-187.99331226232,0.0118013017950311,4.75591677239819,0.333172185978212,"success",-205.105092207679,0.81158276674348,3.71529325045075,"success",-78.9826059483452,-0.610359876864814,-0.560671376984059,17.111779945359,TRUE,TRUE,TRUE
112,"gamma_noise",44.0868223572727,0.793606796821347,-0.276914473848102,0.276914473848102,0.0276793272561212,-0.581508274952325,"constant_B",93.2346426509167,1.15408988663867,0.57612799484287,0.57612799484287,-0.42387200515713,1.57612799484287,-185.825760583734,0.00475518441861767,4.87308580095077,0.41601369391683,"success",-212.503850831344,1.84068043026316,3.57612799484287,"success",-49.1478202936439,-0.360483089817326,-0.299213520994768,26.67809024761,TRUE,TRUE,TRUE
113,"gamma_noise",10.1947624483374,0.381627388361575,0.143723719082463,0.143723719082463,0.0210096022952214,0.266437835869705,"constant_B",95.6857612722317,1.16916185652208,0.60575526968089,0.60575526968089,-0.39424473031911,1.60575526968089,-199.205062118417,0.0176827759343253,4.3330521174424,0.210200924534354,"success",-214.710065804085,0.726502970095037,3.60575526968089,"success",-85.4909988238943,-0.787534468160509,-0.462031550598427,15.505003685668,TRUE,TRUE,TRUE
114,"gamma_noise",11.0325403315058,0.396998386673689,-0.0866894277591977,0.0866894277591977,-0.064009594883212,-0.109369260635183,"constant_B",84.805498092383,1.10068483936387,0.45989902761962,0.45989902761962,-0.54010097238038,1.45989902761962,-190.776430002502,0.0215455925291481,4.26875915224325,0.273257963459359,"success",-212.799066341244,0.668238356612044,3.45989902761962,"success",-73.7729577608772,-0.703686452690182,-0.373209599860423,22.022636338742,TRUE,TRUE,TRUE
115,"gamma_noise",17.6676573766032,0.502389396166007,0.164642683558359,0.164642683558359,-0.0360873516781231,0.365372718794842,"constant_B",92.9066482339638,1.15205808530376,0.5720470539333,0.5720470539333,-0.4279529460667,1.5720470539333,-210.182810648224,0.0189463363384061,4.69078840530162,0.231513080020304,"success",-226.180226265396,0.137812837003749,3.5720470539333,"success",-75.2389908573606,-0.649668689137754,-0.407404370374941,15.997415617172,TRUE,TRUE,TRUE
116,"gamma_noise",25.7971042137785,0.607066767495006,0.409240684273481,0.409240684273481,0.132115794970801,0.68636557357616,"constant_B",120.580059059745,1.31246800809851,0.850042512044,0.850042512044,-0.149957487956,1.850042512044,-200.193769599557,0.0223143028044505,4.54332886834747,0.150839288351842,"success",-208.122600435671,0.082254778602741,3.850042512044,"success",-94.7829548459668,-0.705401240603506,-0.440801827770519,7.928830836114,TRUE,TRUE,TRUE
117,"gamma_noise",21.9408619881059,0.559857915496754,-0.280558981263873,0.280558981263873,-0.135322439633667,-0.425795522894079,"constant_B",80.5277583907517,1.07256540520348,0.38780993855149,0.38780993855149,-0.61219006144851,1.38780993855149,-184.226689324809,0.0270194287762131,3.61026637785311,0.345283889826574,"success",-214.380640368615,0.670287518547775,3.38780993855149,"success",-58.5868964026458,-0.512707489706729,-0.107250957287617,30.153951043806,TRUE,TRUE,TRUE
118,"gamma_noise",12.8716962711614,0.428813916871066,0.0935683692341953,0.0935683692341953,0.00175049258611143,0.185386245882279,"constant_B",101.099599240326,1.20178200566805,0.66654331378202,0.66654331378202,-0.33345668621798,1.66654331378202,-198.70247667064,0.0137814408514879,3.97793607819659,0.252983389068171,"success",-216.258290955585,0.614521122365128,3.66654331378202,"success",-88.2279029691648,-0.772968088796982,-0.572974944547825,17.555814284945,TRUE,TRUE,TRUE
119,"gamma_noise",12.1781943274687,0.417102151370769,0.151866349467015,0.151866349467015,-0.0106228217005394,0.314355520634569,"constant_B",91.4852080891171,1.14321106718324,0.55401402882079,0.55401402882079,-0.44598597117921,1.55401402882079,-204.884578066607,0.032190704443783,4.13193286837739,0.230685061246178,"success",-219.617080643307,0.231252093165742,3.55401402882079,"success",-79.3070137616484,-0.726108915812471,-0.402147679353775,14.7325025767,TRUE,TRUE,TRUE
120,"gamma_noise",19.281610630647,0.524834812524678,-0.0629653266032268,0.0629653266032268,-0.45192785526705,0.325997202060597,"constant_B",71.1789690155563,1.00838604438377,0.12977832834471,0.12977832834471,-0.87022167165529,1.12977832834471,-183.57361070103,0.0174397046719145,3.38593539246386,0.199947360520856,"success",-192.857065609445,0.08626824048189,3.12977832834471,"success",-51.8973583849093,-0.483551231859093,-0.0668130017414831,9.283454908415,TRUE,TRUE,TRUE
121,"gamma_noise",14.3750132969533,0.45316369317678,0.121838792159596,0.121838792159596,-0.0315254074858074,0.275202991805,"constant_B",96.357995688429,1.17326160575934,0.61363083001833,0.61363083001833,-0.38636916998167,1.61363083001833,-202.094638711649,0.0123720858627193,4.08500257321605,0.235730755397595,"success",-224.857954034682,1.85032741043092,3.61363083001833,"success",-81.9829823914757,-0.72009791258256,-0.491792037858734,22.763315323033,TRUE,TRUE,TRUE
122,"gamma_noise",14.1062969560661,0.448908150899269,-0.0918379953622013,0.0918379953622013,-0.0808457962388694,-0.102830194485533,"constant_B",86.0110440881541,1.10848058226536,0.47825641789666,0.47825641789666,-0.52174358210334,1.47825641789666,-181.863157721951,0.0266284867684209,4.14162992246076,0.243822540720695,"success",-199.225570857189,0.243339276908601,3.47825641789666,"success",-71.904747132088,-0.659572431366088,-0.386418422534458,17.362413135238,TRUE,TRUE,TRUE
123,"gamma_noise",45.4332644424867,0.80563430593084,-0.222322500367472,0.222322500367472,0.143882827462516,-0.58852782819746,"constant_B",122.381812810143,1.3222373506952,0.8650500630446,0.8650500630446,-0.1349499369554,1.8650500630446,-190.397620445564,0.0182240396260612,4.61002834153732,0.482045336456506,"success",-212.520986330737,0.474638352613509,3.8650500630446,"success",-76.948548367656,-0.516603044764361,-0.642727562677127,22.123365885173,TRUE,TRUE,TRUE
124,"gamma_noise",15.3793738602489,0.468727363038151,0.0275517248300993,0.0275517248300993,0.167086773426178,-0.11198332376598,"constant_B",119.926095202896,1.30890409559675,0.8445294142124,0.8445294142124,-0.1554705857876,1.8445294142124,-190.144873438311,0.0220226655687641,4.35305742394861,0.304980064896895,"success",-204.535410883994,3.24069602269332,3.8445294142124,"success",-104.546721342647,-0.840176732558596,-0.816977689382301,14.390537445683,TRUE,TRUE,TRUE
125,"gamma_noise",35.364052592252,0.710774754277251,0.572563068283129,0.572563068283129,0.392021872937573,0.753104263628685,"constant_B",210.798794515122,1.73534185399189,1.41824234537544,1.41824234537544,0.41824234537544,2.41824234537544,-193.670080139832,0.00882023721272484,4.898070834547,0.15457190064456,"success",-200.178136082196,0.0694639824323584,4.41824234537544,"success",-175.43474192287,-1.02456709971464,-0.84567927709231,6.508055942364,TRUE,TRUE,TRUE
126,"gamma_noise",16.1706182891859,0.480633782315243,0.0197205807275582,0.0197205807275582,-0.135244764472179,0.174685925927295,"constant_B",82.1473417099388,1.08329749053486,0.41657346650876,0.41657346650876,-0.58342653349124,1.41657346650876,-197.283135434121,0.0374316919058422,3.99335541087052,0.282620425626138,"success",-211.877490218203,0.0715814852163299,3.41657346650876,"success",-65.9767234207528,-0.602663708219617,-0.396852885781202,14.594354784082,TRUE,TRUE,TRUE
127,"gamma_noise",25.8315511576305,0.607471941240681,-0.415415838336464,0.415415838336464,-0.439868638570365,-0.390963038102562,"constant_B",72.9193346389455,1.02063939790524,0.20421748347378,0.20421748347378,-0.79578251652622,1.20421748347378,-156.409320902929,0.0183187259736473,3.8047422759085,0.385578883390421,"success",-170.897805734392,1.35815309904507,3.20421748347378,"success",-47.087783481315,-0.413167456664556,0.211198354862684,14.488484831463,TRUE,TRUE,FALSE
128,"gamma_noise",26.9998461888619,0.621057234409449,-0.278981171500087,0.278981171500087,-0.498331987384092,-0.0596303556160817,"constant_B",70.3525417607997,1.00251499283979,0.0709669702648098,0.0709669702648098,-0.92903302973519,1.07096697026481,-163.448478930731,0.00521677802054613,3.61733831918976,0.349411300027722,"success",-175.645468221096,0.154664240756329,3.07096697026481,"success",-43.3526955719378,-0.381457758430342,0.208014201235277,12.196989290365,TRUE,TRUE,FALSE
129,"gamma_noise",17.9237404551475,0.506017228040248,-0.00621557813307998,0.00621557813307998,0.0264777698253055,-0.0389089260914654,"constant_B",86.4363079219822,1.11121752995778,0.48456619659801,0.48456619659801,-0.51543380340199,1.48456619659801,-193.381641027406,0.0238552005911895,5.04618767122895,0.289808901153916,"success",-209.582604336299,0.336201272189451,3.48456619659801,"success",-68.5125674668347,-0.605200301917528,-0.47835061846493,16.200963308893,TRUE,TRUE,TRUE
130,"gamma_noise",49.9149275646003,0.84443495532812,-0.429542342331603,0.429542342331603,-0.705910023124617,-0.153174661538589,"constant_B",70.2905498726167,1.00207320713906,0.0644260232045502,0.0644260232045502,-0.93557397679545,1.06442602320455,-145.285041958462,0.0206513852197541,2.73666469989056,0.368728380105227,"success",-158.581231341056,0.0493510225857408,3.06442602320455,"success",-20.3756223080164,-0.157638251810936,0.365116319127053,13.296189382594,TRUE,TRUE,FALSE
131,"gamma_noise",10.6033620161817,0.389199948909513,-0.0634186844361991,0.0634186844361991,-0.0549410400483286,-0.0718963288240697,"constant_B",86.5459526731776,1.11192209820381,0.48617975325384,0.48617975325384,-0.51382024674616,1.48617975325384,-192.222668259843,0.0274448553058123,4.31197199317756,0.251358052201246,"success",-207.811399971515,0.390732700070262,3.48617975325384,"success",-75.9425906569959,-0.722722149294298,-0.422761068817641,15.588731711672,TRUE,TRUE,TRUE
132,"gamma_noise",62.8452815061887,0.94751767044351,-0.502537648246594,0.502537648246594,-0.806594957326044,-0.198480339167144,"constant_B",70.0081016293151,1.00005786710652,-0.0107581393207396,0.0107581393207396,-1.01075813932074,0.98924186067926,-129.563590362185,0.0218328577076307,3.88138421439355,0.410988840220339,"success",-134.873620659994,0.030713585154762,2.98924186067926,"success",-7.1628201231264,-0.0525401966630116,0.491779508925854,5.31003029780899,TRUE,TRUE,FALSE
133,"gamma_noise",28.4075795028608,0.637042042824948,0.05914654008113,0.05914654008113,0.158234806762417,-0.0399417266001574,"constant_B",102.800144192897,1.2118471390691,0.68452427894849,0.68452427894849,-0.31547572105151,1.68452427894849,-207.344233964274,0.0240527269922941,5.41461175711271,0.356059953680531,"success",-231.464985623892,0.534707777875384,3.68452427894849,"success",-74.3925646900357,-0.574805096244147,-0.62537773886736,24.120751659618,TRUE,TRUE,TRUE
134,"gamma_noise",12.1706387943869,0.41697274310348,0.1610803921329,0.1610803921329,0.113942758415274,0.208218025850527,"constant_B",113.529073092833,1.27351635298734,0.78857079664808,0.78857079664808,-0.21142920335192,1.78857079664808,-185.842287254469,0.011500520050948,4.30932712366604,0.210484983989523,"success",-200.628044780359,0.479229643111831,3.78857079664808,"success",-101.358434298446,-0.856543609883865,-0.62749040451518,14.78575752589,TRUE,TRUE,TRUE
135,"gamma_noise",17.147518551282,0.494938936367508,0.113783234121024,0.113783234121024,0.145332791783516,0.0822336764585317,"constant_B",125.356260336874,1.33820914624666,0.88927145411185,0.88927145411185,-0.11072854588815,1.88927145411185,-202.281376809788,0.0205375556180246,4.07738286930757,0.383754776774334,"success",-225.587090834857,0.450670122170179,3.88927145411185,"success",-108.208741785592,-0.843270209879148,-0.775488219990826,23.305714025069,TRUE,TRUE,TRUE
136,"gamma_noise",18.9765296557336,0.520666189411406,0.139600987710074,0.139600987710074,0.172494297506206,0.106707677913942,"constant_B",115.369279738712,1.28379615504016,0.80506680946111,0.80506680946111,-0.19493319053889,1.80506680946111,-213.960548623799,0.0321823704326146,5.2515442736939,0.308025218413811,"success",-229.055884788625,0.301687373166465,3.80506680946111,"success",-96.3927500829789,-0.763129965628751,-0.665465821751036,15.095336164826,TRUE,TRUE,TRUE
137,"gamma_noise",13.832543984761,0.444530956414592,-0.0401789760502478,0.0401789760502478,-0.118382775539383,0.0380248234388878,"constant_B",88.7301699551997,1.12586582526643,0.517275416488019,0.517275416488019,-0.48272458351198,1.51727541648802,-184.908649493499,0.0217909603419014,3.75848496247429,0.242033005575697,"success",-210.706477862207,0.520969283100869,3.51727541648802,"success",-74.8976259704387,-0.681334868851836,-0.477096440437772,25.797828368708,TRUE,TRUE,TRUE
138,"gamma_noise",13.4308042872241,0.438028118589012,-0.0795397370202976,0.0795397370202976,-0.0795590622636683,-0.0795204117769268,"constant_B",92.6010013104744,1.15016148748447,0.56821778157014,0.56821778157014,-0.43178221842986,1.56821778157014,-180.087145532018,0.0205862122732776,3.47787407779206,0.276858606471477,"success",-204.532912326632,0.541416936514962,3.56821778157014,"success",-79.1701970232503,-0.712133368895459,-0.488678044549843,24.445766794614,TRUE,TRUE,TRUE
139,"gamma_noise",8.4588067253111,0.347620620901397,0.0733314664006197,0.0733314664006197,0.151624729773996,-0.00496179697275659,"constant_B",126.087293812826,1.34210545579285,0.89512404417988,0.89512404417988,-0.10487595582012,1.89512404417988,-194.391226307156,0.0264973783119841,4.24164803492731,0.303381929081243,"success",-213.697957068756,3.98867718927179,3.89512404417988,"success",-117.628487087515,-0.994484834891457,-0.82179257777926,19.3067307616,TRUE,TRUE,TRUE
140,"gamma_noise",7.33501089926326,0.323706456514965,-0.0469143826665191,0.0469143826665191,-0.233366321960179,0.139537556627141,"constant_B",77.9765005553195,1.0554383013389,0.337564820342899,0.337564820342899,-0.6624351796571,1.3375648203429,-180.202106218099,0.0117641151728312,3.49359101517309,0.246450049414789,"success",-199.890439763433,0.238827121851571,3.3375648203429,"success",-70.6414896560562,-0.731731844823931,-0.29065043767638,19.688333545334,TRUE,TRUE,TRUE
141,"gamma_noise",20.8683953390305,0.546003602016252,0.411618553493665,0.411618553493665,0.188207784587962,0.635029322399369,"constant_B",131.6355827153,1.37131627442552,0.93835405072088,0.93835405072088,-0.0616459492791201,1.93835405072088,-207.905406401678,0.0188364573376805,4.34449544707249,0.192169295773234,"success",-221.383735286645,0.273744996643444,3.93835405072088,"success",-110.767187376269,-0.825312672409267,-0.526735497227215,13.478328884967,TRUE,TRUE,TRUE
142,"gamma_noise",15.3843512866667,0.468803207062816,0.0920322962969213,0.0920322962969213,0.239019847277919,-0.0549552546840757,"constant_B",155.35337355013,1.48974289991898,1.10423453480635,1.10423453480635,0.10423453480635,2.10423453480635,-191.406251579553,0.0118793989808077,4.71522599688928,0.273217670977182,"success",-208.40753045529,0.813294152781091,4.10423453480635,"success",-139.969022263463,-1.02093969285616,-1.01220223850943,17.001278875737,TRUE,TRUE,TRUE
143,"gamma_noise",12.3308037341076,0.419707444607168,-0.000237897500421549,0.000237897500421549,-0.235025108613138,0.234549313612295,"constant_B",80.8903378031566,1.07497732735663,0.39443155848741,0.39443155848741,-0.60556844151259,1.39443155848741,-192.472863237133,0.0122125492163786,3.54379394119288,0.2131562048028,"success",-211.436663047916,0.103526091256706,3.39443155848741,"success",-68.559534069049,-0.655269882749464,-0.394193660986989,18.963799810783,TRUE,TRUE,TRUE
144,"gamma_noise",15.3441711720869,0.468190607889059,-0.142480523341305,0.142480523341305,-0.360470367557188,0.0755093208745777,"constant_B",72.7908159188908,1.01973957402922,0.19967172769648,0.19967172769648,-0.80032827230352,1.19967172769648,-185.665051918374,0.0265561829154987,3.57725014891568,0.24240972620292,"success",-197.698508188233,0.0645096001104525,3.19967172769648,"success",-57.446644746804,-0.551548966140162,-0.0571912043551744,12.033456269859,TRUE,TRUE,TRUE
145,"gamma_noise",18.8076117505591,0.518343677365828,-0.181859676780146,0.181859676780146,-0.0266960891277312,-0.33702326443256,"constant_B",92.9859081229247,1.15254939852563,0.57303587674925,0.57303587674925,-0.42696412325075,1.57303587674925,-187.421777756995,0.0134442956954091,4.04626229928986,0.322885692776719,"success",-210.406127951034,0.645629502818119,3.57303587674925,"success",-74.1782963723656,-0.634205721159797,-0.391176199969105,22.984350194039,TRUE,TRUE,TRUE
146,"gamma_noise",22.9717597267455,0.572859490709863,-0.0462525594153047,0.0462525594153047,0.105858118862459,-0.198363237693068,"constant_B",101.227912139152,1.20254439858132,0.66791693387675,0.66791693387675,-0.33208306612325,1.66791693387675,-197.619877467203,0.0331020152012797,5.10583630047196,0.382364415889081,"success",-216.165015859644,0.594157079011104,3.66791693387675,"success",-78.2561524124069,-0.629684907871461,-0.621664374461446,18.545138392441,TRUE,TRUE,TRUE
147,"gamma_noise",11.6359775223606,0.407710988715582,0.00167219527311284,0.00167219527311284,-0.0983501226000663,0.101694513146292,"constant_B",88.2849079884715,1.12303738640522,0.5110899835292,0.5110899835292,-0.4889100164708,1.5110899835292,-195.664001635588,0.0157596840703734,3.84179642089464,0.240965738540946,"success",-213.995505859868,0.70176179019096,3.5110899835292,"success",-76.6489304661109,-0.715326397689643,-0.509417788256087,18.33150422428,TRUE,TRUE,TRUE
148,"gamma_noise",27.6255349574776,0.628212145212537,0.419214877030853,0.419214877030853,0.0318225852152928,0.806607168846413,"constant_B",107.207783021846,1.23755394123042,0.72906773173344,0.72906773173344,-0.27093226826656,1.72906773173344,-213.569523751895,0.0188204591267883,4.00469995657025,0.132942522481439,"success",-224.343067561372,0.132689842195513,3.72906773173344,"success",-79.5822480643685,-0.609341796017883,-0.309852854702587,10.773543809477,TRUE,TRUE,TRUE
149,"gamma_noise",37.4238798720794,0.731181820968916,-0.399000665466122,0.399000665466122,-0.82738721282491,0.0293858818926669,"constant_B",70.1490269476603,1.00106391224294,-0.04614061546128,0.04614061546128,-1.04614061546128,0.95385938453872,-127.240601062732,0.0278126460998171,3.08514793610381,0.258928326268905,"success",-128.062148964376,0.0170555641310663,2.95385938453872,"success",-32.7251470755809,-0.269882091274027,0.352860050004842,0.82154790164401,TRUE,TRUE,FALSE
150,"gamma_noise",16.6238295514389,0.487322561868697,-0.175975307435632,0.175975307435632,-0.217423400451962,-0.134527214419302,"constant_B",81.3149655306358,1.07779514042482,0.40204771448594,0.40204771448594,-0.59795228551406,1.40204771448594,-191.370865203269,0.0164739277115119,3.93101848829797,0.273461717487633,"success",-214.832037340341,1.68255929660659,3.40204771448594,"success",-64.6911359791969,-0.590472578556128,-0.226072407050308,23.461172137072,TRUE,TRUE,TRUE
151,"gamma_noise",21.9310393512845,0.559732580935938,-0.0022616507121591,0.0022616507121591,-0.354743509773763,0.350220208349445,"constant_B",75.6692975301656,1.03970667244019,0.28458735867331,0.28458735867331,-0.71541264132669,1.28458735867331,-195.359288052537,0.0238426384071428,3.36393387550665,0.237635403969029,"success",-206.092096951828,0.030467950547555,3.28458735867331,"success",-53.7382581788811,-0.479974091504252,-0.282325707961151,10.732808899291,TRUE,TRUE,TRUE
152,"gamma_noise",16.190314910053,0.480926411211484,0.258344318557917,0.258344318557917,0.304774665762585,0.211913971353249,"constant_B",220.987562515182,1.77678506825905,1.46866101561535,1.46866101561535,0.46866101561535,2.46866101561535,-187.539392872941,0.00889678840889941,4.53761657685188,0.247995416584575,"success",-197.473268861637,0.240989568533286,4.46866101561535,"success",-204.797247605129,-1.29585865704756,-1.21031669705743,9.933875988696,TRUE,TRUE,TRUE
153,"gamma_noise",14.9251889156684,0.461754246877653,-0.0345701765790796,0.0345701765790796,-0.0271785086289568,-0.0419618445292022,"constant_B",99.4408251780703,1.19188221600525,0.64852387529649,0.64852387529649,-0.35147612470351,1.64852387529649,-186.932783050727,0.010655346760323,4.0735920606917,0.248329977477433,"success",-205.004706065452,1.30934853872737,3.64852387529649,"success",-84.5156362624019,-0.730127969127594,-0.613953698717411,18.071923014725,TRUE,TRUE,TRUE
154,"gamma_noise",20.1744614723109,0.536848761255519,0.372700338111348,0.372700338111348,0.172498245271443,0.572902430951252,"constant_B",121.524722879129,1.31759913088232,0.85794374506831,0.85794374506831,-0.14205625493169,1.85794374506831,-203.619533707676,0.0109588826528629,4.77323297277169,0.177591494944862,"success",-213.697094326143,0.245479825408066,3.85794374506831,"success",-101.350261406818,-0.780750369626798,-0.485243406956962,10.077560618467,TRUE,TRUE,TRUE
155,"gamma_noise",18.6962318222966,0.516806565392516,-0.0499952674883124,0.0499952674883124,0.11561273742298,-0.215603272399605,"constant_B",121.400291685475,1.31692440224223,0.856907160211109,0.856907160211109,-0.14309283978889,1.85690716021111,-197.691444130372,0.0186230598131645,4.67173247107533,0.344725694302061,"success",-228.336949016843,3.13536610934351,3.85690716021111,"success",-102.704059863178,-0.800117836849719,-0.806911892722797,30.645504886471,TRUE,TRUE,TRUE
156,"gamma_noise",22.6964563768843,0.569416447864256,-0.283733473914259,0.283733473914259,-0.511264592921209,-0.0562023549073086,"constant_B",70.9119293063955,1.00649270316279,0.11413834377603,0.11413834377603,-0.88586165622397,1.11413834377603,-164.098094166721,0.00999400703542548,3.50355747246574,0.337428509620938,"success",-175.355266709451,0.0555912409943719,3.11413834377603,"success",-48.2154729295112,-0.437076255298531,0.169595130138229,11.25717254273,TRUE,TRUE,FALSE
157,"gamma_noise",14.6962071619159,0.458198446744202,0.194883068151662,0.194883068151662,0.00620891560917279,0.383557220694152,"constant_B",97.8325570325417,1.18220470207479,0.63056162078558,0.63056162078558,-0.36943837921442,1.63056162078558,-210.951192018767,0.0386522718529098,4.29130634754226,0.227762550058149,"success",-228.740625928374,0.862283865265327,3.63056162078558,"success",-83.1363498706257,-0.724006255330586,-0.435678552633917,17.789433909607,TRUE,TRUE,TRUE
158,"gamma_noise",23.5447927331464,0.57996050029471,0.0143024946234527,0.0143024946234527,-0.182165469294173,0.210770458541079,"constant_B",85.5757394792211,1.10567199656538,0.47171025427573,0.47171025427573,-0.52828974572427,1.47171025427573,-191.82501696966,0.0397722038683509,3.42262272952002,0.303288987819251,"success",-221.792592673164,0.930738849488235,3.47171025427573,"success",-62.0309467460748,-0.52571149627067,-0.457407759652278,29.967575703504,TRUE,TRUE,TRUE
159,"gamma_noise",13.2562649036392,0.435172624264362,0.0981531580340399,0.0981531580340399,-0.0133208654134531,0.209627181481533,"constant_B",90.5038457923727,1.13706291943242,0.54121352786879,0.54121352786879,-0.45878647213121,1.54121352786879,-201.198045124472,0.0354020068960482,4.62465544420535,0.221702414403497,"success",-215.395786422403,0.133596118104807,3.54121352786879,"success",-77.2475808887335,-0.70189029516806,-0.44306036983475,14.197741297931,TRUE,TRUE,TRUE
160,"gamma_noise",10.3842595349796,0.385157843987921,0.102232622112402,0.102232622112402,-0.0582122975712651,0.262677541796069,"constant_B",91.6823994034932,1.14444246815078,0.55655059330401,0.55655059330401,-0.44344940669599,1.55655059330401,-203.426192914021,0.0179297294773454,3.9598407749909,0.192620309136675,"success",-219.154369269234,0.212464247118942,3.55655059330401,"success",-81.2981398685136,-0.759284624162858,-0.454317971191608,15.728176355213,TRUE,TRUE,TRUE
161,"gamma_noise",8.13856604070397,0.340976874806656,0.0435899083723723,0.0435899083723723,-0.0448434522179731,0.132023268962718,"constant_B",87.814561376546,1.120041844732,0.50447371978197,0.50447371978197,-0.49552628021803,1.50447371978197,-201.825956595476,0.0207253985538966,4.18997190129008,0.228158369609186,"success",-218.062366020064,0.219243581002517,3.50447371978197,"success",-79.675995335842,-0.779064969925342,-0.460883811409598,16.236409424588,TRUE,TRUE,TRUE
162,"gamma_noise",12.5966932152011,0.424208392440741,-0.034931360888037,0.034931360888037,-0.136980325187613,0.0671176034115386,"constant_B",92.8243259159414,1.15154756688517,0.57101821231828,0.57101821231828,-0.42898178768172,1.57101821231828,-193.169740397804,0.0321169370790547,3.40608659732743,0.256074086594808,"success",-221.736467508666,0.58160235111521,3.57101821231828,"success",-80.2276327007404,-0.727339174444433,-0.536086851430243,28.566727110862,TRUE,TRUE,TRUE
163,"gamma_noise",14.7585997618417,0.459170055050284,0.0574223603866027,0.0574223603866027,0.104402937912088,0.0104417828611172,"constant_B",121.230740142808,1.31600445148405,0.85549267461845,0.85549267461845,-0.14450732538155,1.85549267461845,-191.984675062749,0.0102138607933762,3.89076621444474,0.291123955825266,"success",-213.436295508541,1.57123485957015,3.85549267461845,"success",-106.472140380966,-0.856834396433764,-0.798070314231847,21.451620445792,TRUE,TRUE,TRUE
164,"gamma_noise",13.7192430927985,0.442706660261599,-0.0767012008305487,0.0767012008305487,-0.234236811924826,0.0808344102637285,"constant_B",78.4357069355172,1.05854149615347,0.34714564534042,0.34714564534042,-0.65285435465958,1.34714564534042,-183.413561326403,0.0274680291069591,3.27749437210511,0.263514045324373,"success",-205.889938841499,0.0970702952085623,3.34714564534042,"success",-64.7164638427187,-0.615834835891867,-0.270444444509871,22.476377515096,TRUE,TRUE,TRUE
165,"gamma_noise",19.8999890268194,0.533184356040189,-0.0650828210025303,0.0650828210025303,-0.370994971836256,0.240829329831195,"constant_B",74.3870688294123,1.03086003504295,0.25034458621817,0.25034458621817,-0.74965541378183,1.25034458621817,-193.768322744061,0.0218688462396614,3.49455557095004,0.234591214534607,"success",-207.075591423032,0.109210613598887,3.25034458621817,"success",-54.4870798025929,-0.497675679002758,-0.185261765215639,13.307268678971,TRUE,TRUE,TRUE
166,"gamma_noise",18.4979198321154,0.514058360112594,-0.168374808359363,0.168374808359363,-0.223235530743904,-0.113514085974821,"constant_B",88.4245305562593,1.12392507729614,0.51303760035219,0.51303760035219,-0.48696239964781,1.51303760035219,-194.493091096625,0.0239799212139877,3.11058536849249,0.331525940598283,"success",-224.188064966131,3.84796043611472,3.51303760035219,"success",-69.9266107241439,-0.609866717183546,-0.344662791992827,29.694973869506,TRUE,TRUE,TRUE
167,"gamma_noise",12.5168880939705,0.422862491900998,0.0565414749734167,0.0565414749734167,0.109586366204817,0.00349658374201656,"constant_B",108.642664568272,1.24580819762154,0.7429926414582,0.7429926414582,-0.2570073585418,1.7429926414582,-193.751796873597,0.0143527709029154,4.42817163247267,0.24703539120606,"success",-211.423107423879,1.17152241647197,3.7429926414582,"success",-96.1257764743018,-0.822945705720543,-0.686451166484783,17.671310550282,TRUE,TRUE,TRUE
