"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","evaluation_rep","evaluation_seed","logLik","status"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,4,3,126265303,-186.181761364,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,4,4,126265304,-186.148681270422,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,4,5,126265305,-186.173633255765,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,5,1,126266301,-186.163323827691,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,5,2,126266302,-186.149197703971,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,5,3,126266303,-186.155476930156,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,5,4,126266304,-186.145548192395,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,5,5,126266305,-186.174603189,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,6,1,126267301,-186.123196858276,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,6,2,126267302,-186.145899735345,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,6,3,126267303,-186.118488444636,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,6,4,126267304,-186.140685493164,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,6,5,126267305,-186.166101276402,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,7,1,126268301,-186.088839044096,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,7,2,126268302,-186.155244056704,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,7,3,126268303,-186.116942023834,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,7,4,126268304,-186.130183339775,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,7,5,126268305,-186.142401924747,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,8,1,126269301,-186.160719555144,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,8,2,126269302,-186.147584509523,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,8,3,126269303,-186.151516770282,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,8,4,126269304,-186.154326934979,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,8,5,126269305,-186.167630732187,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,9,1,126270301,-186.178100557219,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,9,2,126270302,-186.132317405731,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,9,3,126270303,-186.152564452163,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,9,4,126270304,-186.196621539512,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,9,5,126270305,-186.16833725261,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,10,1,126271301,-186.19349200178,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,10,2,126271302,-186.178554248683,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,10,3,126271303,-186.219165091375,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,10,4,126271304,-186.133268440831,"success"
106,1106,1,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B",600,10,5,126271305,-186.17892449364,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,1,1,127262301,-197.401321494002,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,1,2,127262302,-197.425285957361,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,1,3,127262303,-197.382598802924,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,1,4,127262304,-197.374681164956,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,1,5,127262305,-197.380023746679,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,2,1,127263301,-197.373941968441,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,2,2,127263302,-197.355885332331,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,2,3,127263303,-197.375176731414,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,2,4,127263304,-197.368401545234,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,2,5,127263305,-197.3599329326,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,3,1,127264301,-197.417389515243,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,3,2,127264302,-197.427594340616,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,3,3,127264303,-197.429461431486,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,3,4,127264304,-197.438807280102,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,3,5,127264305,-197.363438240789,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,4,1,127265301,-197.340776273966,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,4,2,127265302,-197.390954194915,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,4,3,127265303,-197.346326441807,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,4,4,127265304,-197.381299316325,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,4,5,127265305,-197.304620163731,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,5,1,127266301,-197.424043125569,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,5,2,127266302,-197.408467633867,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,5,3,127266303,-197.368560042298,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,5,4,127266304,-197.380897557641,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,5,5,127266305,-197.384443830474,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,6,1,127267301,-197.396770919016,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,6,2,127267302,-197.391485877002,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,6,3,127267303,-197.365562836999,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,6,4,127267304,-197.295590288006,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,6,5,127267305,-197.362984068733,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,7,1,127268301,-197.437277168233,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,7,2,127268302,-197.379544813442,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,7,3,127268303,-197.428768727885,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,7,4,127268304,-197.365521387348,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,7,5,127268305,-197.383522775394,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,8,1,127269301,-197.3327435858,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,8,2,127269302,-197.365806132139,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,8,3,127269303,-197.377781939581,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,8,4,127269304,-197.374664360544,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,8,5,127269305,-197.404352164799,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,9,1,127270301,-197.379268596116,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,9,2,127270302,-197.384997463091,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,9,3,127270303,-197.379254704984,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,9,4,127270304,-197.391314131702,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,9,5,127270305,-197.39523703637,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,10,1,127271301,-197.385290094598,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,10,2,127271302,-197.37935829538,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,10,3,127271303,-197.387301777431,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,10,4,127271304,-197.39030004456,"success"
107,1107,1,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B",600,10,5,127271305,-197.426261899456,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,1,1,128262301,-198.391109942099,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,1,2,128262302,-198.421447986204,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,1,3,128262303,-198.412109444127,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,1,4,128262304,-198.390664162686,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,1,5,128262305,-198.376336183635,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,2,1,128263301,-198.387624387214,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,2,2,128263302,-198.418601053173,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,2,3,128263303,-198.372329581937,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,2,4,128263304,-198.363335757509,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,2,5,128263305,-198.384174110639,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,3,1,128264301,-198.408983214876,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,3,2,128264302,-198.429432720678,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,3,3,128264303,-198.42058808062,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,3,4,128264304,-198.38955253609,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,3,5,128264305,-198.384037333412,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,4,1,128265301,-198.414084883388,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,4,2,128265302,-198.397673033011,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,4,3,128265303,-198.377708273626,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,4,4,128265304,-198.433789121345,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,4,5,128265305,-198.418362066661,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,5,1,128266301,-198.367781022568,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,5,2,128266302,-198.384323026253,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,5,3,128266303,-198.393938017283,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,5,4,128266304,-198.414854771361,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,5,5,128266305,-198.428389015387,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,6,1,128267301,-198.415859846576,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,6,2,128267302,-198.484650111488,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,6,3,128267303,-198.448894424885,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,6,4,128267304,-198.448710908737,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,6,5,128267305,-198.441803238782,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,7,1,128268301,-198.434933090562,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,7,2,128268302,-198.455047565652,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,7,3,128268303,-198.396401661058,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,7,4,128268304,-198.457819200992,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,7,5,128268305,-198.40231971156,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,8,1,128269301,-198.400509549089,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,8,2,128269302,-198.397339268614,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,8,3,128269303,-198.433532808973,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,8,4,128269304,-198.407701787571,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,8,5,128269305,-198.403744677303,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,9,1,128270301,-198.417241209441,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,9,2,128270302,-198.409777050957,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,9,3,128270303,-198.456098751213,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,9,4,128270304,-198.412094842376,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,9,5,128270305,-198.36428482661,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,10,1,128271301,-198.382037045496,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,10,2,128271302,-198.426811162281,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,10,3,128271303,-198.391567678432,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,10,4,128271304,-198.428071891944,"success"
108,1108,1,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B",600,10,5,128271305,-198.369546706851,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,1,1,129262301,-172.565189640294,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,1,2,129262302,-172.538219212838,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,1,3,129262303,-172.552662860604,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,1,4,129262304,-172.536452676045,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,1,5,129262305,-172.570138635547,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,2,1,129263301,-172.534567115573,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,2,2,129263302,-172.535604113555,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,2,3,129263303,-172.510116479089,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,2,4,129263304,-172.524018582337,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,2,5,129263305,-172.553141419803,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,3,1,129264301,-172.539779124359,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,3,2,129264302,-172.506039653139,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,3,3,129264303,-172.517396969832,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,3,4,129264304,-172.504236116184,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,3,5,129264305,-172.520383558346,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,4,1,129265301,-172.497147651953,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,4,2,129265302,-172.530081996532,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,4,3,129265303,-172.516864829992,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,4,4,129265304,-172.491902614177,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,4,5,129265305,-172.505834089741,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,5,1,129266301,-172.49682498958,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,5,2,129266302,-172.510133548112,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,5,3,129266303,-172.508554463493,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,5,4,129266304,-172.520820605728,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,5,5,129266305,-172.48617183208,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,6,1,129267301,-172.462217897807,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,6,2,129267302,-172.481359263407,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,6,3,129267303,-172.50872350911,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,6,4,129267304,-172.451376370757,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,6,5,129267305,-172.463753467792,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,7,1,129268301,-172.507901071241,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,7,2,129268302,-172.539795970812,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,7,3,129268303,-172.505422703756,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,7,4,129268304,-172.496999416997,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,7,5,129268305,-172.531735255881,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,8,1,129269301,-172.502637304368,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,8,2,129269302,-172.462989094782,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,8,3,129269303,-172.485288804245,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,8,4,129269304,-172.431067191555,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,8,5,129269305,-172.504324645004,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,9,1,129270301,-172.536902561853,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,9,2,129270302,-172.495239051717,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,9,3,129270303,-172.484433238554,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,9,4,129270304,-172.445159491172,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,9,5,129270305,-172.5021912048,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,10,1,129271301,-172.496717614025,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,10,2,129271302,-172.485092492345,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,10,3,129271303,-172.47143382945,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,10,4,129271304,-172.502383754938,"success"
109,1109,1,"64378d1cf8147aa375c77012a1f6217d","bspline_B",600,10,5,129271305,-172.461287956744,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,1,1,130262301,-191.649565739183,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,1,2,130262302,-191.628702626756,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,1,3,130262303,-191.621426293119,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,1,4,130262304,-191.628290915384,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,1,5,130262305,-191.61802435344,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,2,1,130263301,-191.7054713149,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,2,2,130263302,-191.647401753707,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,2,3,130263303,-191.643262825893,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,2,4,130263304,-191.6194218194,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,2,5,130263305,-191.63869619091,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,3,1,130264301,-191.65818032548,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,3,2,130264302,-191.613150047041,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,3,3,130264303,-191.634409456131,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,3,4,130264304,-191.650681439298,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,3,5,130264305,-191.647084346912,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,4,1,130265301,-191.654334273245,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,4,2,130265302,-191.618935075693,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,4,3,130265303,-191.645892614184,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,4,4,130265304,-191.632689117695,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,4,5,130265305,-191.60837757843,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,5,1,130266301,-191.643349227445,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,5,2,130266302,-191.639549124496,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,5,3,130266303,-191.626986916663,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,5,4,130266304,-191.618810311107,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,5,5,130266305,-191.652010942742,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,6,1,130267301,-191.634168945237,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,6,2,130267302,-191.61520526856,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,6,3,130267303,-191.628731146136,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,6,4,130267304,-191.657381612789,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,6,5,130267305,-191.666519922134,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,7,1,130268301,-191.654936413071,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,7,2,130268302,-191.634338810273,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,7,3,130268303,-191.617889666152,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,7,4,130268304,-191.626623712042,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,7,5,130268305,-191.648529536928,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,8,1,130269301,-191.618321893583,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,8,2,130269302,-191.664467469072,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,8,3,130269303,-191.624950032639,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,8,4,130269304,-191.617167376904,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,8,5,130269305,-191.630195776428,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,9,1,130270301,-191.594134518681,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,9,2,130270302,-191.629209728716,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,9,3,130270303,-191.657576867214,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,9,4,130270304,-191.645675313705,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,9,5,130270305,-191.641539598914,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,10,1,130271301,-191.681006678425,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,10,2,130271302,-191.60019588456,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,10,3,130271303,-191.651105256966,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,10,4,130271304,-191.649454044378,"success"
110,1110,1,"4c9bdb3191d72e532b9af0440b61821e","bspline_B",600,10,5,130271305,-191.626654809859,"success"
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","bspline_B",600,1,1,131262301,-178.815171288223,"success"
111,1111,1,"90bc4d41e3adeb7ca6a265e34199593d","bspline_B",600,1,2,131262302,-178.840656210287,"success"
