"loglik","b1","b2","b3","b4","b5","b6","initial_infectious","mu_IR","N","rho","k","mif_iteration","task_id","model","run","start_start_b1","start_start_b2","start_start_b3","start_start_b4","start_start_b5","start_start_b6","simulation_seed","observed_data_md5","Nmif"
-177.951757320542,3.2628630714529,1.13553267807246,1.65980160721998,0.829848399556098,-2.55277710522059,-2.01404690487849,10,3,10000,0.5,10,533,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.845881987956,3.26409299303932,1.13608348230544,1.65947689650802,0.830404299806694,-2.55322123675529,-2.01282382003568,10,3,10000,0.5,10,534,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.885161025702,3.26626706711613,1.13583367214975,1.65932225239945,0.830271265203635,-2.55273159385504,-2.01343195862473,10,3,10000,0.5,10,535,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.873945539588,3.26800204509147,1.13594560610434,1.65934932671459,0.829791759110092,-2.55266691257003,-2.01296888359005,10,3,10000,0.5,10,536,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.766919760248,3.26345448468707,1.13606678431053,1.65978290298975,0.829135469294258,-2.553487074328,-2.01237855763879,10,3,10000,0.5,10,537,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.968973840967,3.25802963509281,1.13654819304449,1.66006043791935,0.828763535260906,-2.55451366447093,-2.01161560992969,10,3,10000,0.5,10,538,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-178.005884105028,3.2505998287694,1.13757601138587,1.66004219531916,0.829011980788233,-2.5565912352707,-2.00964585430308,10,3,10000,0.5,10,539,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.896567195588,3.24818578601187,1.13794529881017,1.66009388557417,0.82887215685164,-2.55707132295109,-2.00895518741658,10,3,10000,0.5,10,540,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.904730750654,3.24028705175061,1.13866331508842,1.66012992202408,0.828822804765036,-2.55946700326198,-2.00624297081271,10,3,10000,0.5,10,541,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.876084552761,3.2400853658312,1.13918027689906,1.6600007402862,0.828754470570697,-2.56017848047634,-2.00455288474643,10,3,10000,0.5,10,542,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.891989918576,3.24321799262106,1.13805156376075,1.66008601924231,0.828561056457174,-2.55913448353122,-2.00586822478763,10,3,10000,0.5,10,543,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.879608750359,3.23848777717622,1.13860444143922,1.66025662274787,0.828407611911348,-2.56010569299792,-2.00547147031987,10,3,10000,0.5,10,544,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.854895814322,3.24436106046217,1.13827804571817,1.65999916071908,0.828851925453813,-2.55860386744517,-2.00635524998334,10,3,10000,0.5,10,545,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.869426197197,3.25000879672652,1.13757431611977,1.65983464590531,0.829105835962113,-2.55693285010178,-2.00805589150269,10,3,10000,0.5,10,546,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.938086199137,3.24960137532929,1.13715945378683,1.65958763793808,0.829342017045063,-2.55731308406781,-2.00791525486771,10,3,10000,0.5,10,547,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.857988301479,3.25575533110701,1.13633935239639,1.65951566306512,0.829337363170827,-2.55573862611142,-2.00936466348195,10,3,10000,0.5,10,548,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.790901385795,3.25676797819497,1.13657875829574,1.65938737744128,0.829527276784355,-2.55576617253325,-2.00894101237441,10,3,10000,0.5,10,549,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.898347114228,3.25766453064191,1.136620900177,1.65972057339892,0.829063372446284,-2.55540250379832,-2.00955216804911,10,3,10000,0.5,10,550,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.761446939128,3.26179578850002,1.13628334577892,1.65955332993336,0.829096531667587,-2.55449425651122,-2.01002136478433,10,3,10000,0.5,10,551,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.819913945201,3.25838708506058,1.13633293103772,1.65970797568743,0.82884211047683,-2.55536207877358,-2.00925794277981,10,3,10000,0.5,10,552,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.862722349301,3.25309034975912,1.1372697946026,1.65997816558765,0.82838508802484,-2.55683477343873,-2.00765422746943,10,3,10000,0.5,10,553,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.866722979114,3.25432174964687,1.13737634697903,1.65967680177321,0.828658515810029,-2.5571680675133,-2.00667720579283,10,3,10000,0.5,10,554,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.943581954954,3.25768579913397,1.13704428268239,1.65949705634281,0.828912838365776,-2.55636707319763,-2.00697527952763,10,3,10000,0.5,10,555,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.88157633889,3.26232913080779,1.13631252309895,1.6595313335513,0.828803719642856,-2.55496197052408,-2.00865864429604,10,3,10000,0.5,10,556,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.812088026808,3.26541110498302,1.13630946197286,1.65919849549204,0.828961943218544,-2.55451112503754,-2.00857355592115,10,3,10000,0.5,10,557,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.880366850905,3.26671411556757,1.13622044993799,1.65956601954221,0.828326408750368,-2.55407794219286,-2.00881822123798,10,3,10000,0.5,10,558,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.925942615814,3.26514163415754,1.1362843885954,1.65951275667315,0.828822515391604,-2.55477773679432,-2.00826601439141,10,3,10000,0.5,10,559,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.863544245809,3.26926256887383,1.13536899100784,1.65927229332393,0.829152156470426,-2.55359812082692,-2.00952838839184,10,3,10000,0.5,10,560,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.897100077944,3.26982737215734,1.13521885807029,1.65929322834377,0.829576942426375,-2.55341980338695,-2.00964959922847,10,3,10000,0.5,10,561,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.928458600193,3.26915452360872,1.13526717477573,1.65901534116976,0.83028288304469,-2.55378129770231,-2.00944432360012,10,3,10000,0.5,10,562,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.889269205872,3.26295124169588,1.13621893601172,1.65900377100198,0.830376287119131,-2.55561161767292,-2.00741060440201,10,3,10000,0.5,10,563,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.899398084548,3.26827402078592,1.1354029451846,1.65900394301407,0.830608681038432,-2.55405232057143,-2.00932563665411,10,3,10000,0.5,10,564,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.835435591652,3.26406108718732,1.13596774350628,1.65894714882668,0.830564647037952,-2.55565730383634,-2.00771671197598,10,3,10000,0.5,10,565,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.88456569892,3.26393238388715,1.1361032673929,1.65919265140058,0.830166168147168,-2.55548220946091,-2.00804650491758,10,3,10000,0.5,10,566,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.88649310572,3.26295287171558,1.13638097190567,1.65927877916879,0.830238830615797,-2.55527523559527,-2.00808988101382,10,3,10000,0.5,10,567,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.841154651624,3.26529745125612,1.13593521857528,1.65949857144405,0.830394528637713,-2.55426281361266,-2.00913230399717,10,3,10000,0.5,10,568,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.952555878492,3.26053346148739,1.13686496947365,1.65985554206211,0.829691725209668,-2.55535236081322,-2.00724743023709,10,3,10000,0.5,10,569,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.877422864309,3.25854286889396,1.13712819190936,1.6598805824446,0.829681703606593,-2.5561418895265,-2.00644458856705,10,3,10000,0.5,10,570,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.828843237891,3.26611502287712,1.13604337994705,1.65989761369882,0.829681568075533,-2.55344917416018,-2.00939385906871,10,3,10000,0.5,10,571,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.965631579651,3.26378883410287,1.13654850491772,1.65997616893718,0.829273328498884,-2.55414653139818,-2.00882458596836,10,3,10000,0.5,10,572,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.920827916495,3.2656605015334,1.13626138809443,1.66006037802587,0.829149045719424,-2.55354467588163,-2.00957543757797,10,3,10000,0.5,10,573,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.900902888416,3.2655108763452,1.13618745480242,1.66004073087437,0.829488286551981,-2.55387013987179,-2.00899924518882,10,3,10000,0.5,10,574,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.876408671819,3.26880260244943,1.13562545679989,1.65986395253145,0.829541239106784,-2.55286711051561,-2.01015183513629,10,3,10000,0.5,10,575,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-178.05411323084,3.26948795307441,1.13550057399147,1.65965371781632,0.830278098854563,-2.55298905216212,-2.01039715608226,10,3,10000,0.5,10,576,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.986813444903,3.27021502500186,1.13527147593893,1.65971789852579,0.830280245800682,-2.55260159808532,-2.01069044019561,10,3,10000,0.5,10,577,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.881456406296,3.27178477606932,1.13509973136627,1.65986206697353,0.830250356941683,-2.55174271932743,-2.01131396533728,10,3,10000,0.5,10,578,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.847726493189,3.27380390290909,1.13481850519444,1.65967447985427,0.830327002729124,-2.55154744439029,-2.01210686719819,10,3,10000,0.5,10,579,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.816726447529,3.2767902534687,1.13443761602546,1.6597451850713,0.830007353280517,-2.55053595967414,-2.0134014369728,10,3,10000,0.5,10,580,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.910667973275,3.27800039201801,1.13426110888707,1.6598416112117,0.829690008505181,-2.55048589601503,-2.01367302665605,10,3,10000,0.5,10,581,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.860373100027,3.27882016743382,1.13405402382004,1.65994097411899,0.829326622941857,-2.55073145991584,-2.01350293214469,10,3,10000,0.5,10,582,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.849090050226,3.27537936563456,1.13444759258772,1.65975898869291,0.829935855618389,-2.55169675447792,-2.01224202874156,10,3,10000,0.5,10,583,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.86120380915,3.27403891865266,1.13463609780179,1.65980090468957,0.829994145940079,-2.5521687510312,-2.01172711069417,10,3,10000,0.5,10,584,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.952290970039,3.26587509469295,1.13574635346521,1.65969761660395,0.830075925102387,-2.55479091576814,-2.00850230003629,10,3,10000,0.5,10,585,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.865961159297,3.26261119654309,1.13632843194436,1.65978545820816,0.830272200226235,-2.55554292663137,-2.00784791910784,10,3,10000,0.5,10,586,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.833566877599,3.26401847219166,1.13606931920432,1.65973409992667,0.830465640796473,-2.55537750125969,-2.00825886665496,10,3,10000,0.5,10,587,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.900789632539,3.27195804389082,1.13487748762325,1.65955168838991,0.830513429707878,-2.55315799236387,-2.01145679237186,10,3,10000,0.5,10,588,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.850646984463,3.27721947681679,1.13397629148365,1.65964198238772,0.830192378467979,-2.55147063220274,-2.01333306406864,10,3,10000,0.5,10,589,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.855274646669,3.27454654685702,1.13439784293298,1.65975437134279,0.830224722891231,-2.55230006592979,-2.012602400261,10,3,10000,0.5,10,590,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.906990291776,3.27703799499157,1.13397346044683,1.6596817888909,0.830234445755493,-2.55154878692732,-2.01352088454157,10,3,10000,0.5,10,591,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.962516987063,3.27277071375804,1.13464342476732,1.6599488555197,0.829746948613584,-2.55284151515476,-2.01188360490552,10,3,10000,0.5,10,592,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.81818316145,3.26840413117588,1.13536247516923,1.66005822779165,0.829738369762765,-2.55379127015271,-2.0104431246415,10,3,10000,0.5,10,593,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.990048320695,3.26249754351852,1.13626125518557,1.65993450985763,0.830016119304211,-2.55590603499945,-2.00827484427233,10,3,10000,0.5,10,594,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.930549714073,3.26367738876762,1.13604969983288,1.65979299302165,0.830193046307138,-2.5553958284165,-2.0090153544554,10,3,10000,0.5,10,595,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.869459250645,3.27131901654977,1.13486820896929,1.65954109505319,0.830599105851889,-2.55296722418773,-2.01188088568566,10,3,10000,0.5,10,596,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.845616844162,3.27840511970091,1.13373059460932,1.6593199214804,0.830605260631333,-2.55098550049706,-2.01443176580311,10,3,10000,0.5,10,597,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.787867426091,3.27820321539842,1.13377321010194,1.65942965601726,0.829966701712376,-2.55108284767127,-2.01413875385942,10,3,10000,0.5,10,598,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-177.950852920455,3.27719192620644,1.13391515149244,1.65952814754971,0.829470494734234,-2.55166283903815,-2.01348371984291,10,3,10000,0.5,10,599,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
NA,3.27467498436286,1.13427136125047,1.65958414470942,0.829206473912601,-2.55223515216671,-2.01261300308034,10,3,10000,0.5,10,600,1,"bspline_B",9,1.43594975290564,1.84347173682917,1.35355130688019,1.48147477871342,1.31995698272258,1.47399634839714,1001,"64a1b5c02bdecc100b37ee56029391d3",600
-200.714182498708,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,10,3,10000,0.5,10,0,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-199.527785822184,1.35641905133283,1.42024082763446,1.3759860296555,0.743189074722866,1.21548725801941,1.39588806232278,10,3,10000,0.5,10,1,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-199.452151639233,1.38688833838897,1.33324954605284,1.57976837996783,0.543878903534514,1.17509875740667,1.39380600383772,10,3,10000,0.5,10,2,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-199.087929479157,1.4512295126103,1.33302569798041,1.62479235546072,0.554316645125367,0.827306627854281,1.57538031121145,10,3,10000,0.5,10,3,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-199.073312944908,1.67789423949634,1.38782669515606,1.56977706311814,0.609023572164454,0.693469435650207,1.57127586743673,10,3,10000,0.5,10,4,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-198.394394705936,1.90031437816146,1.3389831331814,1.57553740799278,0.658399598701969,0.267757632894294,1.5332729198056,10,3,10000,0.5,10,5,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-198.522428513102,2.15367556327384,1.30101345398304,1.54633340810357,0.732092968862571,-0.0180532976912421,1.23332842174335,10,3,10000,0.5,10,6,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-198.083116912657,2.38366848881226,1.28741633153116,1.57622125437096,0.712278747201933,-0.167139456930798,1.21848152122036,10,3,10000,0.5,10,7,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-197.764570782433,2.70714387454533,1.23028290406964,1.60509566767856,0.72559148643869,-0.222875651354165,1.07901572930315,10,3,10000,0.5,10,8,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-197.742814592977,2.97338289776002,1.18867113209374,1.59225180926406,0.737629845253999,-0.337824203645311,1.06633259479854,10,3,10000,0.5,10,9,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-197.515614064684,3.38530462168539,1.15776692937242,1.62133633493041,0.707680249696268,-0.334702548886217,1.10783683514365,10,3,10000,0.5,10,10,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-197.117431627419,4.08639903836461,1.05844319786647,1.63222181506273,0.701355627852361,-0.403156335576563,1.2924516293633,10,3,10000,0.5,10,11,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-197.068220451531,4.59281114244615,0.948194297975007,1.68996700522993,0.618527205629247,-0.145080599619556,1.52023860299322,10,3,10000,0.5,10,12,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-196.916148798255,4.95777169165462,0.886019063128937,1.7312515076685,0.57138495094269,-0.0248226922196883,1.3399066511229,10,3,10000,0.5,10,13,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-196.753341721677,5.25345245459012,0.843928569720344,1.74330459430856,0.589824140877327,-0.00736117479138809,1.50082607164525,10,3,10000,0.5,10,14,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-196.472962014163,5.40677575564216,0.852635407232255,1.70461403039766,0.598183160051701,0.115078901648683,1.40129697437033,10,3,10000,0.5,10,15,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-196.678414361197,5.51729919096612,0.871769041868861,1.73308542410072,0.57596957196267,0.156572886728254,1.32389159041076,10,3,10000,0.5,10,16,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
-196.719921586654,5.71814806686467,0.821768125027884,1.74027171544786,0.545390741721432,0.300519422669944,1.48914898077452,10,3,10000,0.5,10,17,50,"bspline_B",2,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed",600
