"task_id","simulation_seed","observed_data_md5","model","display_model","n_observation_times","RSS","RMSE","mean_error","AOB","mean_error_through_5","mean_error_after_5"
155,1155,"af7b6609489cc20efa3782fad07fa0d9","constant_B","Constant-B",70,121.400291685475,1.31692440224223,0.856907160211109,0.856907160211109,-0.14309283978889,1.85690716021111
156,1156,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B","Constant-B",70,70.9119293063955,1.00649270316279,0.11413834377603,0.11413834377603,-0.88586165622397,1.11413834377603
157,1157,"66c6e6745a642b2c128f396464ab9c36","constant_B","Constant-B",70,97.8325570325417,1.18220470207479,0.63056162078558,0.63056162078558,-0.36943837921442,1.63056162078558
158,1158,"8f8136ef754c0743bae4dd275c47bf9b","constant_B","Constant-B",70,85.5757394792211,1.10567199656538,0.47171025427573,0.47171025427573,-0.52828974572427,1.47171025427573
159,1159,"6eeed27f9e2c16bae4fa14c32548d476","constant_B","Constant-B",70,90.5038457923727,1.13706291943242,0.54121352786879,0.54121352786879,-0.45878647213121,1.54121352786879
160,1160,"6fc5bd4defacec08d522e9606a883766","constant_B","Constant-B",70,91.6823994034932,1.14444246815078,0.55655059330401,0.55655059330401,-0.44344940669599,1.55655059330401
161,1161,"a357237d620a342d728f96dc8aac5757","constant_B","Constant-B",70,87.814561376546,1.120041844732,0.50447371978197,0.50447371978197,-0.49552628021803,1.50447371978197
162,1162,"4cc160a48b020eb4685997894bf01baf","constant_B","Constant-B",70,92.8243259159414,1.15154756688517,0.57101821231828,0.57101821231828,-0.42898178768172,1.57101821231828
163,1163,"e67c4eaea4e2842baa2a758c4beb2e82","constant_B","Constant-B",70,121.230740142808,1.31600445148405,0.85549267461845,0.85549267461845,-0.14450732538155,1.85549267461845
164,1164,"d690f07a51a75e813d73e446e77eb394","constant_B","Constant-B",70,78.4357069355172,1.05854149615347,0.34714564534042,0.34714564534042,-0.65285435465958,1.34714564534042
165,1165,"50366235ff21bfd0a4d01f895b905c92","constant_B","Constant-B",70,74.3870688294123,1.03086003504295,0.25034458621817,0.25034458621817,-0.74965541378183,1.25034458621817
166,1166,"495d59eeef0b219751064d03c686254d","constant_B","Constant-B",70,88.4245305562593,1.12392507729614,0.51303760035219,0.51303760035219,-0.48696239964781,1.51303760035219
167,1167,"b8bc66b5036c4f6bd977937ad6e2a29d","constant_B","Constant-B",70,108.642664568272,1.24580819762154,0.7429926414582,0.7429926414582,-0.2570073585418,1.7429926414582
168,1168,"d65d84681677642681932395599566ad","constant_B","Constant-B",70,81.3000255123594,1.07769612409568,0.40178219956943,0.40178219956943,-0.59821780043057,1.40178219956943
169,1169,"4b517b06b20afe2ab6f16f327d16edef","constant_B","Constant-B",70,74.5034952787982,1.0316664416564,0.25364472563011,0.25364472563011,-0.74635527436989,1.25364472563011
170,1170,"f32af8f5828cad3f276263ef3b9502fb","constant_B","Constant-B",70,70.0478816030639,1.00034195298453,0.0261538314767196,0.0261538314767196,-0.97384616852328,1.02615383147672
171,1171,"2ec9a3cf6058379814f756d7b9f93ea9","constant_B","Constant-B",70,88.5019322488211,1.12441687902677,0.51411410974637,0.51411410974637,-0.48588589025363,1.51411410974637
172,1172,"68d41d2891a14e960534c955889a715f","constant_B","Constant-B",70,92.6354204605506,1.15037522115023,0.56865028746712,0.56865028746712,-0.43134971253288,1.56865028746712
173,1173,"b998c1e8401789afff3d7d34e1be5997","constant_B","Constant-B",70,93.7391519101566,1.15720816691452,0.58234932950392,0.58234932950392,-0.41765067049608,1.58234932950392
174,1174,"7a6ced56beec68835d7a03f46b6af6e8","constant_B","Constant-B",70,78.7158385089599,1.06043009137775,0.35286254930132,0.35286254930132,-0.64713745069868,1.35286254930132
175,1175,"2744bfdd13475fbe6815e8986de922fa","constant_B","Constant-B",70,86.8365147440069,1.11378707085336,0.49043005535968,0.49043005535968,-0.50956994464032,1.49043005535968
176,1176,"c141df7878a0d44e38a58170b4492543","constant_B","Constant-B",70,72.9009882826497,1.02051099442982,0.20357477680729,0.20357477680729,-0.79642522319271,1.20357477680729
177,1177,"c17f97d975a2e6794ea31e8367d83e40","constant_B","Constant-B",70,136.810863345578,1.39801319912826,0.97695491448522,0.97695491448522,-0.0230450855147799,1.97695491448522
178,1178,"4f3cc0d975b486260ecd02e9ed831df5","constant_B","Constant-B",70,78.6815429924898,1.06019905807818,0.35216763444396,0.35216763444396,-0.64783236555604,1.35216763444396
179,1179,"6d4a044da028c76d3fafc003136384eb","constant_B","Constant-B",70,100.323729154573,1.19716169784187,0.65817636753352,0.65817636753352,-0.34182363246648,1.65817636753352
180,1180,"ff3b24bb3a95e7b5178276b17e2c0dad","constant_B","Constant-B",70,92.073931170818,1.14688354852131,0.56155309087283,0.56155309087283,-0.43844690912717,1.56155309087283
181,1181,"80dfab2294dc854a8695d1c1ce6265d9","constant_B","Constant-B",70,88.1065026290605,1.12190210057397,0.50859052613305,0.50859052613305,-0.49140947386695,1.50859052613305
182,1182,"941f9c48ec56eb19b25786187b006f10","constant_B","Constant-B",70,122.659015907177,1.32373398227016,0.86733595325964,0.86733595325964,-0.13266404674036,1.86733595325964
183,1183,"2dc5d7e9b3e15c740d490d788211573a","constant_B","Constant-B",70,73.7112183210395,1.02616636301639,0.230255085907519,0.230255085907519,-0.76974491409248,1.23025508590752
184,1184,"77c6e00a79e8c3b3df80e1c4b0ff8023","constant_B","Constant-B",70,83.437245800402,1.09176950602747,0.43813314676187,0.43813314676187,-0.56186685323813,1.43813314676187
185,1185,"52e3986fb55b179cf59e4540a86a982d","constant_B","Constant-B",70,70.0001013169847,1.00000072369249,0.00120307335377939,0.00120307335377939,-0.99879692664622,1.00120307335378
186,1186,"ccc0636a72fb6ba022578cc100c8cb7c","constant_B","Constant-B",70,87.5633115102072,1.11843839801118,0.50090363359215,0.50090363359215,-0.49909636640785,1.50090363359215
187,1187,"7409506000aab5f15ec58cc3dd3fb72e","constant_B","Constant-B",70,138.489382902177,1.40656310052034,0.98915102777351,0.98915102777351,-0.0108489722264902,1.98915102777351
188,1188,"0e1b1e567b5a85241d50f71772de9be1","constant_B","Constant-B",70,78.474631016482,1.05880411662324,0.34794562416894,0.34794562416894,-0.65205437583106,1.34794562416894
189,1189,"02453cd2773e7494e1a4738ba6f3c7a1","constant_B","Constant-B",70,75.5019077266,1.03855605617057,0.280354564451109,0.280354564451109,-0.71964543554889,1.28035456445111
190,1190,"e11e338409fdbfff7af641a286a93437","constant_B","Constant-B",70,87.1858904252163,1.11602541205845,0.49549240191978,0.49549240191978,-0.50450759808022,1.49549240191978
191,1191,"88ccda7d997701880c9d0c636b220b1e","constant_B","Constant-B",70,85.3667766630679,1.1043212308477,0.46853535715138,0.46853535715138,-0.53146464284862,1.46853535715138
192,1192,"9a5e00955ca9971800073dd3e4c28ad7","constant_B","Constant-B",70,75.0819422961776,1.03566364021321,0.26944234199487,0.26944234199487,-0.73055765800513,1.26944234199487
193,1193,"50b5e6cbc49ffa79634e56edd10b8bf0","constant_B","Constant-B",70,112.576797395524,1.26816401257614,0.7798974052997,0.7798974052997,-0.2201025947003,1.7798974052997
194,1194,"1f0b118441ef88f9f7e1c86a5d22c593","constant_B","Constant-B",70,77.1174702185064,1.04960856798078,0.31887010831789,0.31887010831789,-0.68112989168211,1.31887010831789
195,1195,"4b29886fa0376b89caa9cc697a80dc98","constant_B","Constant-B",70,84.5022341542408,1.09871505570462,0.45516455665178,0.45516455665178,-0.54483544334822,1.45516455665178
196,1196,"4a7772e1b5862480e3537a3124e41c07","constant_B","Constant-B",70,70.0456651830082,1.00032612669932,-0.0255413342889599,0.0255413342889599,-1.02554133428896,0.97445866571104
197,1197,"80e2caf0dbc5ddb7f96d7faf9fa1bf49","constant_B","Constant-B",70,73.0543070445358,1.02158355398816,0.20888503483755,0.20888503483755,-0.79111496516245,1.20888503483755
198,1198,"9cf5a39df21d5a234b9a57056ebe1360","constant_B","Constant-B",70,77.7865160635631,1.05415176505339,0.3335205297507,0.3335205297507,-0.6664794702493,1.3335205297507
199,1199,"f24eafb51b8268645a90a1a9cbcc2a5c","constant_B","Constant-B",70,117.423244456462,1.29517370294744,0.82308864699168,0.82308864699168,-0.17691135300832,1.82308864699168
200,1200,"2276182a83b89b4d2f8bfc96d14895ca","constant_B","Constant-B",70,101.320705990333,1.20309544800268,0.66890855653427,0.66890855653427,-0.33109144346573,1.66890855653427
