"task_id","simulation_seed","run","start_B0","start_sigma_beta","B0_hat","sigma_beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
100,1100,6,6,0.3,4.47082457705146,0.153850109081514,-198.801379846817,0.01904162062424,5,"success",NA
100,1100,7,2,0.45,4.46855095463079,0.160758292932585,-198.793421989889,0.0139080606912429,5,"success",NA
100,1100,8,4,0.45,4.58512553895837,0.162747298545202,-198.785767388905,0.034093878413742,5,"success",NA
100,1100,9,6,0.45,4.38777177037853,0.166062016903121,-198.756600007126,0.0233111663163066,5,"success",NA
101,1101,1,2,0.1,3.40793370793019,0.276704789079333,-182.807432756745,0.0183070315278415,5,"success",NA
101,1101,2,4,0.1,3.3570885065041,0.286550057431786,-182.813803432204,0.0183157131768087,5,"success",NA
101,1101,3,6,0.1,3.4815816831637,0.291447022792077,-182.844328123206,0.0221849751782438,5,"success",NA
101,1101,4,2,0.3,3.4488550656017,0.278728875825521,-182.854408569227,0.00894394089122229,5,"success",NA
101,1101,5,4,0.3,3.31312130748848,0.288558209959666,-182.833607949715,0.00779858884937747,5,"success",NA
101,1101,6,6,0.3,3.51690628141836,0.287235633737339,-182.874105445985,0.0219176094780509,5,"success",NA
101,1101,7,2,0.45,3.28943596360772,0.280000589715019,-182.836132217676,0.0117076557346612,5,"success",NA
101,1101,8,4,0.45,3.29973826265029,0.274897944215562,-182.832845078314,0.00669823635142896,5,"success",NA
101,1101,9,6,0.45,3.36658605152455,0.294046840941087,-182.863441731062,0.0279168194279085,5,"success",NA
102,1102,1,2,0.1,3.25633601222956,0.144481493822003,-139.007363562721,0.00844084644934308,5,"success",NA
102,1102,2,4,0.1,3.36505652684251,0.133674827578775,-139.009846781279,0.0172467831258375,5,"success",NA
102,1102,3,6,0.1,3.27894121312089,0.126374920060233,-138.996649342082,0.0104734543574654,5,"success",NA
102,1102,4,2,0.3,3.25806011647829,0.156473546206404,-139.008967659675,0.0207666457047909,5,"success",NA
102,1102,5,4,0.3,3.26944989481658,0.139549423451489,-138.971486818092,0.024876376224665,5,"success",NA
102,1102,6,6,0.3,3.23963084873856,0.138672380950093,-139.000121527679,0.018552643972477,5,"success",NA
102,1102,7,2,0.45,3.40996930791061,0.137371359857533,-139.023185371136,0.0333108469636721,5,"success",NA
102,1102,8,4,0.45,3.23839066383527,0.163516176915653,-139.03140331884,0.023070577864851,5,"success",NA
102,1102,9,6,0.45,3.26930204721052,0.130413670051222,-139.015527959228,0.0163068603081126,5,"success",NA
103,1103,1,2,0.1,4.38584131338232,0.305543185497309,-195.85922637548,0.0249339802919631,5,"success",NA
103,1103,2,4,0.1,4.19588887342183,0.297900062442909,-195.845467839103,0.0224317389227671,5,"success",NA
103,1103,3,6,0.1,4.19675285053675,0.312480154659364,-195.820923305665,0.0281384453315163,5,"success",NA
103,1103,4,2,0.3,4.17415432978637,0.309305326625821,-195.826993156513,0.0116175859101378,5,"success",NA
103,1103,5,4,0.3,4.46077569902235,0.292560654235479,-195.824700477666,0.0131720058533613,5,"success",NA
103,1103,6,6,0.3,4.45774381061786,0.300881669625459,-195.824848174731,0.0271641032506479,5,"success",NA
103,1103,7,2,0.45,3.90547586669812,0.315499291185468,-195.935639656628,0.0132129935960426,5,"success",NA
103,1103,8,4,0.45,4.26239671134201,0.291931170871808,-195.824566651246,0.0163635669287178,5,"success",NA
103,1103,9,6,0.45,4.26570102544287,0.291929578123933,-195.777944244592,0.0203572319475339,5,"success",NA
104,1104,1,2,0.1,3.52057863503465,0.318682633410575,-179.876328812822,0.0179002985514624,5,"success",NA
104,1104,2,4,0.1,3.52182402668351,0.308064790991003,-179.785436357651,0.00507413617835189,5,"success",NA
104,1104,3,6,0.1,3.54880210734775,0.294021645791719,-179.812555635352,0.00669093753619732,5,"success",NA
104,1104,4,2,0.3,3.47175279837712,0.296017137882845,-179.837266467542,0.010154832176214,5,"success",NA
104,1104,5,4,0.3,3.47061585132967,0.288509755225577,-179.827570317198,0.0244597099048037,5,"success",NA
104,1104,6,6,0.3,3.7840469014087,0.317547053982757,-179.908311244406,0.0201308717840216,5,"success",NA
104,1104,7,2,0.45,3.5641980282675,0.310123903364439,-179.84255287291,0.00921780608758295,5,"success",NA
104,1104,8,4,0.45,3.50243360257345,0.278334889054872,-179.817567649164,0.0122240906094798,5,"success",NA
104,1104,9,6,0.45,3.57365631549899,0.305218173133244,-179.838783659351,0.0297412276805413,5,"success",NA
105,1105,1,2,0.1,4.11010737633744,0.521100210420795,-200.307636579116,0.0282652812238253,5,"success",NA
105,1105,2,4,0.1,4.04762945762748,0.52055435079823,-200.364708295867,0.0119276937388962,5,"success",NA
105,1105,3,6,0.1,4.01210191886148,0.487025805792143,-200.241588415772,0.0355545122028472,5,"success",NA
105,1105,4,2,0.3,4.10704831388205,0.498308952641574,-200.314460497912,0.0333946227071942,5,"success",NA
105,1105,5,4,0.3,3.8840730154165,0.519706175612755,-200.356990985861,0.02683063900248,5,"success",NA
105,1105,6,6,0.3,3.870022123068,0.450118867961193,-200.279077923781,0.0226979386995246,5,"success",NA
105,1105,7,2,0.45,4.13371451416915,0.50755572634547,-200.344597787978,0.0159364604631453,5,"success",NA
105,1105,8,4,0.45,4.08666873670115,0.461912478598432,-200.268621614463,0.0218781141382952,5,"success",NA
105,1105,9,6,0.45,4.10609950084173,0.39125034781688,-200.348315633309,0.0248040133527757,5,"success",NA
106,1106,1,2,0.1,3.87749334319169,0.373514111009148,-191.031785486699,0.0178045225340934,5,"success",NA
106,1106,2,4,0.1,3.65329748970537,0.358922553159668,-191.034928166722,0.0239953157652103,5,"success",NA
106,1106,3,6,0.1,3.5341030139261,0.37476015102448,-191.083320958472,0.00535190422975278,5,"success",NA
106,1106,4,2,0.3,3.73973991034753,0.370360463235808,-191.054736548483,0.0201619969802857,5,"success",NA
106,1106,5,4,0.3,3.83558335319415,0.352150739278578,-191.033977223877,0.0115578056535066,5,"success",NA
106,1106,6,6,0.3,3.74364402113871,0.368402633394826,-191.071794251718,0.0163810173908041,5,"success",NA
106,1106,7,2,0.45,3.87184739374263,0.374293314898503,-191.039599300325,0.0176868366512652,5,"success",NA
106,1106,8,4,0.45,3.85666255847774,0.358631883850425,-191.044623338447,0.0149176487456704,5,"success",NA
106,1106,9,6,0.45,3.87533538947499,0.381184917510894,-191.043432484972,0.0248500944272585,5,"success",NA
107,1107,1,2,0.1,4.459949228685,0.247995582073038,-203.759553586007,0.0297424077264927,5,"success",NA
107,1107,2,4,0.1,4.41470987923163,0.239715541520237,-203.759051607566,0.04545928692282,5,"success",NA
107,1107,3,6,0.1,4.52577743186644,0.239249018941545,-203.764810735671,0.0374445258772172,5,"success",NA
107,1107,4,2,0.3,4.33372013907299,0.248206729547542,-203.812795486937,0.0119520716736436,5,"success",NA
107,1107,5,4,0.3,4.75727828611857,0.259549944006808,-203.783623692129,0.0123756745794897,5,"success",NA
107,1107,6,6,0.3,4.47629917125346,0.238449384204469,-203.735602426727,0.0264345473372678,5,"success",NA
107,1107,7,2,0.45,4.47436865503301,0.258224734300941,-203.78912523359,0.0188717232713862,5,"success",NA
107,1107,8,4,0.45,4.47356390622513,0.236439249229558,-203.772885321651,0.0203629693751751,5,"success",NA
107,1107,9,6,0.45,4.68667564489565,0.243198986685874,-203.757830910327,0.018380046290277,5,"success",NA
108,1108,1,2,0.1,5.68234613482296,0.356831915545199,-207.425225981725,0.0196218257815203,5,"success",NA
108,1108,2,4,0.1,5.65632950201312,0.36922916904548,-207.414012438118,0.0189245993772783,5,"success",NA
108,1108,3,6,0.1,5.79516543373195,0.368232648702661,-207.437790520005,0.0185148725392573,5,"success",NA
108,1108,4,2,0.3,5.92683685685909,0.378370469702305,-207.404911199798,0.026364563125449,5,"success",NA
108,1108,5,4,0.3,5.99296531852424,0.397868825730658,-207.408445277747,0.0140913949915439,5,"success",NA
108,1108,6,6,0.3,5.51863367367856,0.358660055444191,-207.474906589234,0.0248181444989708,5,"success",NA
108,1108,7,2,0.45,6.17802603470474,0.386033737482558,-207.415488132345,0.00897586500636093,5,"success",NA
108,1108,8,4,0.45,6.10377352348598,0.390268273072378,-207.433635628702,0.0151389274097237,5,"success",NA
108,1108,9,6,0.45,5.97297276709598,0.380169108810692,-207.42289283708,0.0246382814256942,5,"success",NA
109,1109,1,2,0.1,3.45281315538756,0.259231283444896,-179.636942645163,0.0124554682936609,5,"success",NA
109,1109,2,4,0.1,3.41224780263556,0.238539403659355,-179.630629245909,0.0153714002716051,5,"success",NA
109,1109,3,6,0.1,3.44341619495484,0.274812224933392,-179.678109939532,0.0169196305985045,5,"success",NA
109,1109,4,2,0.3,3.55227494553845,0.248760284439147,-179.609429107957,0.0232447088606355,5,"success",NA
109,1109,5,4,0.3,3.45979934176808,0.245877281469758,-179.631492350448,0.021125779651791,5,"success",NA
109,1109,6,6,0.3,3.38998686060632,0.263426506372152,-179.648745170201,0.0155164518246154,5,"success",NA
109,1109,7,2,0.45,3.36720247665155,0.261371987496299,-179.62987126305,0.0113951321546947,5,"success",NA
109,1109,8,4,0.45,3.41470725932101,0.260635521925633,-179.631237812672,0.0216173757894119,5,"success",NA
109,1109,9,6,0.45,3.35224892260219,0.252065117486701,-179.638078364705,0.0180283928740286,5,"success",NA
110,1110,1,2,0.1,4.40626434913202,0.293698588740962,-199.689142587388,0.0151382384905292,5,"success",NA
110,1110,2,4,0.1,4.20579431180094,0.289640257395225,-199.670138798086,0.025130494168279,5,"success",NA
110,1110,3,6,0.1,4.33156266194813,0.281127308284903,-199.649629713827,0.0245187355968127,5,"success",NA
110,1110,4,2,0.3,4.48153418395487,0.273920377544719,-199.665012896638,0.0159906074107835,5,"success",NA
110,1110,5,4,0.3,4.10870469442021,0.282320804256529,-199.704831194296,0.0156040457820727,5,"success",NA
