"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_B0","start_sigma_beta","start_Beta","B0_hat","sigma_beta_hat","Beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","constant_B",600,4,NA,NA,4,NA,NA,4.07144467680837,-214.68004986607,0.756811801306648,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","constant_B",600,5,NA,NA,5,NA,NA,4.03336989721952,-214.66173082286,0.312790106078637,5,"success",NA
52,1052,1,"94c869cc26cd44cd9de1033132a41b1b","constant_B",600,6,NA,NA,6,NA,NA,3.98700568946238,-215.152290029118,0.059425855360524,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","constant_B",600,1,NA,NA,1,NA,NA,3.35438396149381,-212.126720242882,0.0878152622571736,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","constant_B",600,2,NA,NA,2,NA,NA,3.33496043511303,-211.921416348577,0.142061153955164,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","constant_B",600,3,NA,NA,3,NA,NA,3.25710278007701,-211.423081709369,0.131153303909751,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","constant_B",600,4,NA,NA,4,NA,NA,3.24608942307599,-210.962373869786,0.133414147988135,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","constant_B",600,5,NA,NA,5,NA,NA,3.31283364274488,-211.991306225409,0.143881687723596,5,"success",NA
53,1053,1,"21c503be1bfd17d135902892b999365f","constant_B",600,6,NA,NA,6,NA,NA,3.31475564001125,-211.472848986129,0.157325430070243,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","constant_B",600,1,NA,NA,1,NA,NA,3.68586559913788,-219.415800373733,0.684063372940333,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","constant_B",600,2,NA,NA,2,NA,NA,3.70832871725958,-218.961487261128,1.02285605061529,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","constant_B",600,3,NA,NA,3,NA,NA,3.58533592186518,-218.817624293363,0.58517968840918,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","constant_B",600,4,NA,NA,4,NA,NA,3.67504399270978,-219.979323016652,0.233885614289255,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","constant_B",600,5,NA,NA,5,NA,NA,3.70536505603573,-220.23875724838,0.0665499099112561,5,"success",NA
54,1054,1,"bb6ab35a8708f3f23940941298b79dbc","constant_B",600,6,NA,NA,6,NA,NA,3.63130734558039,-219.150681994626,0.551918774900684,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","constant_B",600,1,NA,NA,1,NA,NA,3.14104011139198,-183.384682400329,0.100483866424684,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","constant_B",600,2,NA,NA,2,NA,NA,3.10846330130022,-183.398255145248,0.0838255163123311,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","constant_B",600,3,NA,NA,3,NA,NA,3.1215317564414,-183.308252106753,0.114840626213644,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","constant_B",600,4,NA,NA,4,NA,NA,3.13588068142658,-183.374876572317,0.105431216301174,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","constant_B",600,5,NA,NA,5,NA,NA,3.16708237801201,-183.413508351895,0.0787249847580557,5,"success",NA
55,1055,1,"7481513b9e19d7a30b033ad1490d6f16","constant_B",600,6,NA,NA,6,NA,NA,3.10187083142415,-183.316755555313,0.0903251515317196,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","constant_B",600,1,NA,NA,1,NA,NA,3.84947678103292,-207.1360502228,0.413970095142126,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","constant_B",600,2,NA,NA,2,NA,NA,3.81409124845187,-207.264624573363,0.589170512017667,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","constant_B",600,3,NA,NA,3,NA,NA,3.93050199098174,-208.160334574568,0.167785371823231,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","constant_B",600,4,NA,NA,4,NA,NA,3.77795811674222,-207.413235843889,0.345659970506443,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","constant_B",600,5,NA,NA,5,NA,NA,3.87121010247002,-207.250199977183,0.365495756405899,5,"success",NA
56,1056,1,"08c1962e5f9bd4d5168d1afa7314d508","constant_B",600,6,NA,NA,6,NA,NA,3.78878640696353,-206.202710940587,0.589543030706096,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","constant_B",600,1,NA,NA,1,NA,NA,2.83913738209529,-128.835418638193,0.0206850397835251,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","constant_B",600,2,NA,NA,2,NA,NA,2.87956050826686,-128.821864649549,0.00247563778156304,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","constant_B",600,3,NA,NA,3,NA,NA,2.87417526560684,-128.809824910636,0.0154518429435789,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","constant_B",600,4,NA,NA,4,NA,NA,2.86589317780415,-128.827636504397,0.0101316739843273,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","constant_B",600,5,NA,NA,5,NA,NA,2.91026704762657,-128.825410985376,0.0128435499573746,5,"success",NA
57,1057,1,"0fa2ff4b3c51077ca4a85e846724b31e","constant_B",600,6,NA,NA,6,NA,NA,2.86592528408718,-128.812188675901,0.0130588046311644,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","constant_B",600,1,NA,NA,1,NA,NA,3.33837954665625,-216.40539229271,0.259484135400172,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","constant_B",600,2,NA,NA,2,NA,NA,3.36388672217788,-215.782428260547,0.363221407855397,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","constant_B",600,3,NA,NA,3,NA,NA,3.49992926059578,-216.285015511725,1.88013889213727,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","constant_B",600,4,NA,NA,4,NA,NA,3.39304195218448,-214.983963511104,1.12525002128557,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","constant_B",600,5,NA,NA,5,NA,NA,3.25983740494182,-215.996613636893,0.221137510215292,5,"success",NA
58,1058,1,"fb197f5caf6d73b93cf36910dcf5bd62","constant_B",600,6,NA,NA,6,NA,NA,3.35097828244596,-215.825192640367,0.379193565327857,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","constant_B",600,1,NA,NA,1,NA,NA,3.32318587086317,-214.829665657404,0.190711684010623,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","constant_B",600,2,NA,NA,2,NA,NA,3.15974485149158,-215.22843908912,0.0501208234330369,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","constant_B",600,3,NA,NA,3,NA,NA,3.31386248046447,-214.7189069183,0.144991353110209,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","constant_B",600,4,NA,NA,4,NA,NA,3.30712007890484,-214.647719700027,0.105296162842668,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","constant_B",600,5,NA,NA,5,NA,NA,3.24794843790687,-214.597110484064,0.120441151752495,5,"success",NA
59,1059,1,"85c4aca3511ef3a6574f147464f1b8a6","constant_B",600,6,NA,NA,6,NA,NA,3.28949659485557,-214.59501253743,0.0958901417040218,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","constant_B",600,1,NA,NA,1,NA,NA,3.50553512874996,-221.152119748318,0.248348576667695,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","constant_B",600,2,NA,NA,2,NA,NA,3.57942642917432,-220.988075931198,0.0987657886854099,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","constant_B",600,3,NA,NA,3,NA,NA,3.57915066606063,-221.033446166568,0.143650492383974,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","constant_B",600,4,NA,NA,4,NA,NA,3.59172959338508,-220.458335070528,0.366977351616936,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","constant_B",600,5,NA,NA,5,NA,NA,3.55529825930538,-221.202661410169,0.23714666480062,5,"success",NA
60,1060,1,"0f9b10d21fc1c74a53d447b4ab6c4a76","constant_B",600,6,NA,NA,6,NA,NA,3.53420656333512,-221.194327940602,0.133609930510819,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","constant_B",600,1,NA,NA,1,NA,NA,3.57060610880437,-229.787996998337,0.376585554869557,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","constant_B",600,2,NA,NA,2,NA,NA,3.59127406962573,-229.465857349969,0.64430284070771,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","constant_B",600,3,NA,NA,3,NA,NA,3.4918869005581,-230.031959956365,0.170703335195566,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","constant_B",600,4,NA,NA,4,NA,NA,3.59222150562988,-229.297844359467,0.371416110162168,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","constant_B",600,5,NA,NA,5,NA,NA,3.52473280044843,-229.408089078533,0.374024178346508,5,"success",NA
61,1061,1,"ef64f00e9a05074fb3305ee8fb186803","constant_B",600,6,NA,NA,6,NA,NA,3.64855003121107,-229.682072758184,0.569175369969539,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","constant_B",600,1,NA,NA,1,NA,NA,3.60272805562856,-214.884074928623,0.461870571222187,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","constant_B",600,2,NA,NA,2,NA,NA,3.50287837849439,-213.738266551911,0.359690686118972,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","constant_B",600,3,NA,NA,3,NA,NA,3.51157391985236,-214.64733399576,0.342978901123275,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","constant_B",600,4,NA,NA,4,NA,NA,3.48562705230217,-213.910093813627,0.145726299222846,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","constant_B",600,5,NA,NA,5,NA,NA,3.50080514528646,-213.640624473916,0.491764685599027,5,"success",NA
62,1062,1,"a04acf843bb2ea72629f7c891c0bc0d1","constant_B",600,6,NA,NA,6,NA,NA,3.60325523768475,-213.981845066457,0.40208707204022,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","constant_B",600,1,NA,NA,1,NA,NA,3.58437125485986,-212.03669412086,0.294535465260082,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","constant_B",600,2,NA,NA,2,NA,NA,3.6375531434123,-211.611622596017,0.781257228645728,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","constant_B",600,3,NA,NA,3,NA,NA,3.54309821025373,-212.700986571871,0.639961444488936,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","constant_B",600,4,NA,NA,4,NA,NA,3.49492224332145,-212.851553459145,0.36571527219897,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","constant_B",600,5,NA,NA,5,NA,NA,3.49981170068827,-211.988069155613,0.231628974198953,5,"success",NA
63,1063,1,"0b8692e4c4282eea08c84c3a7521bdca","constant_B",600,6,NA,NA,6,NA,NA,3.529743926084,-212.058996527907,0.405631092801458,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","constant_B",600,1,NA,NA,1,NA,NA,3.22778369252641,-198.596375544524,0.0293058245219386,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","constant_B",600,2,NA,NA,2,NA,NA,3.28292653616439,-198.696267213659,0.0314681703867379,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","constant_B",600,3,NA,NA,3,NA,NA,3.23954127383317,-198.602535266968,0.0279289976011464,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","constant_B",600,4,NA,NA,4,NA,NA,3.25413500050666,-198.646464989851,0.0309906023001248,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","constant_B",600,5,NA,NA,5,NA,NA,3.26491330278647,-198.607947746785,0.0502311848045999,5,"success",NA
64,1064,1,"65224e6e0078d6ba21ee5d2bd4a6c743","constant_B",600,6,NA,NA,6,NA,NA,3.27823275960165,-198.600592477597,0.0274296504357629,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","constant_B",600,1,NA,NA,1,NA,NA,3.65966104895409,-227.704333227901,0.941195589143115,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","constant_B",600,2,NA,NA,2,NA,NA,3.74550144098097,-227.685007867167,0.885360454567403,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","constant_B",600,3,NA,NA,3,NA,NA,3.67128309864513,-227.85725194533,0.238559664384794,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","constant_B",600,4,NA,NA,4,NA,NA,3.71992827887918,-227.704680907059,0.378102221947291,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","constant_B",600,5,NA,NA,5,NA,NA,3.70387203391276,-228.234479682801,0.804323568921713,5,"success",NA
65,1065,1,"d23c93587fac0bd4c1fffe812bf746e2","constant_B",600,6,NA,NA,6,NA,NA,3.75527088188311,-226.479292766092,1.0618943416978,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","constant_B",600,1,NA,NA,1,NA,NA,3.76255833207053,-228.479707696304,0.239606713356708,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","constant_B",600,2,NA,NA,2,NA,NA,3.7935036309427,-227.332037511837,0.696279567045632,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","constant_B",600,3,NA,NA,3,NA,NA,3.67098400848005,-228.507608799055,0.120725008367426,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","constant_B",600,4,NA,NA,4,NA,NA,3.82837622119983,-228.720881449527,0.211832179541207,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","constant_B",600,5,NA,NA,5,NA,NA,3.68334404866734,-227.814895369687,0.1910514949854,5,"success",NA
66,1066,1,"b503c7aa16489912e1de4bcf79bdc277","constant_B",600,6,NA,NA,6,NA,NA,3.74914349092023,-227.975591113701,0.454131452281119,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","constant_B",600,1,NA,NA,1,NA,NA,4.05877137407849,-209.270672278026,0.32157244011948,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","constant_B",600,2,NA,NA,2,NA,NA,4.19162860709073,-208.940019265528,0.0815352604075944,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","constant_B",600,3,NA,NA,3,NA,NA,3.97955635092888,-207.498994253897,1.43870718463471,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","constant_B",600,4,NA,NA,4,NA,NA,3.97031977538491,-207.701840340756,1.11557671579999,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","constant_B",600,5,NA,NA,5,NA,NA,4.16664879407241,-207.114375201259,0.547258766165404,5,"success",NA
67,1067,1,"a64edf122ea9288d9cc5843d572b4219","constant_B",600,6,NA,NA,6,NA,NA,4.12434625045934,-208.272508544774,0.679795533558837,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","constant_B",600,1,NA,NA,1,NA,NA,3.70432464972332,-211.34674455085,0.408129348240236,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","constant_B",600,2,NA,NA,2,NA,NA,3.79712945156158,-210.984418334885,0.96949969353268,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","constant_B",600,3,NA,NA,3,NA,NA,3.78846369492543,-211.416453938238,0.850053021204642,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","constant_B",600,4,NA,NA,4,NA,NA,3.79083931363324,-211.616957853877,0.380669524401221,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","constant_B",600,5,NA,NA,5,NA,NA,3.70308117561971,-211.584346816352,0.513517885170798,5,"success",NA
68,1068,1,"e2dc17973047d198b1f70625999d7313","constant_B",600,6,NA,NA,6,NA,NA,3.70323575922456,-211.328887237205,0.260919470636028,5,"success",NA
69,1069,1,"8e4ff1513256eaffe3731b1dbc82ec29","constant_B",600,1,NA,NA,1,NA,NA,3.39629648141821,-214.068095258738,0.440308459707294,5,"success",NA
69,1069,1,"8e4ff1513256eaffe3731b1dbc82ec29","constant_B",600,2,NA,NA,2,NA,NA,3.61116998250341,-218.10368541367,0.535153748395356,5,"success",NA
69,1069,1,"8e4ff1513256eaffe3731b1dbc82ec29","constant_B",600,3,NA,NA,3,NA,NA,3.43668421035089,-214.618678843013,0.3810441076009,5,"success",NA
69,1069,1,"8e4ff1513256eaffe3731b1dbc82ec29","constant_B",600,4,NA,NA,4,NA,NA,3.47296742741492,-215.315913544992,0.363280956430502,5,"success",NA
69,1069,1,"8e4ff1513256eaffe3731b1dbc82ec29","constant_B",600,5,NA,NA,5,NA,NA,3.49196396332452,-213.626228446742,1.1066614599698,5,"success",NA
69,1069,1,"8e4ff1513256eaffe3731b1dbc82ec29","constant_B",600,6,NA,NA,6,NA,NA,3.25113989169718,-215.140924203646,0.241908161010709,5,"success",NA
70,1070,1,"3f39c2020f727aeaa01ef9ba099939bb","constant_B",600,1,NA,NA,1,NA,NA,3.24575385097076,-203.34272098997,0.364015729581354,5,"success",NA
70,1070,1,"3f39c2020f727aeaa01ef9ba099939bb","constant_B",600,2,NA,NA,2,NA,NA,3.20114068381334,-202.888390732596,0.24078923493347,5,"success",NA
70,1070,1,"3f39c2020f727aeaa01ef9ba099939bb","constant_B",600,3,NA,NA,3,NA,NA,3.25708396148042,-203.478519503348,0.243309287526036,5,"success",NA
70,1070,1,"3f39c2020f727aeaa01ef9ba099939bb","constant_B",600,4,NA,NA,4,NA,NA,3.25766174992597,-203.217913355356,0.30981146241321,5,"success",NA
70,1070,1,"3f39c2020f727aeaa01ef9ba099939bb","constant_B",600,5,NA,NA,5,NA,NA,3.2942114654534,-203.375870541744,0.201428547060559,5,"success",NA
70,1070,1,"3f39c2020f727aeaa01ef9ba099939bb","constant_B",600,6,NA,NA,6,NA,NA,3.23123589329053,-202.636230370285,0.310304707642187,5,"success",NA
71,1071,1,"f8a2941f2630be877dd64b0b25a3e9dd","constant_B",600,1,NA,NA,1,NA,NA,3.70444951290398,-230.229880336203,0.254955715697161,5,"success",NA
71,1071,1,"f8a2941f2630be877dd64b0b25a3e9dd","constant_B",600,2,NA,NA,2,NA,NA,3.90006493880968,-231.918950079873,0.292819897336225,5,"success",NA
71,1071,1,"f8a2941f2630be877dd64b0b25a3e9dd","constant_B",600,3,NA,NA,3,NA,NA,3.83518999658956,-230.140809565873,1.20295753401163,5,"success",NA
71,1071,1,"f8a2941f2630be877dd64b0b25a3e9dd","constant_B",600,4,NA,NA,4,NA,NA,3.68492053408807,-229.10707590115,1.37446452203637,5,"success",NA
71,1071,1,"f8a2941f2630be877dd64b0b25a3e9dd","constant_B",600,5,NA,NA,5,NA,NA,3.78365833499972,-230.349338984357,0.576486481878499,5,"success",NA
71,1071,1,"f8a2941f2630be877dd64b0b25a3e9dd","constant_B",600,6,NA,NA,6,NA,NA,3.80912316854739,-228.368527649357,0.696545460686362,5,"success",NA
72,1072,1,"4ef60d1f950055935545ba4d8849c6a4","constant_B",600,1,NA,NA,1,NA,NA,3.77052200721633,-212.221213058458,0.45115268549429,5,"success",NA
72,1072,1,"4ef60d1f950055935545ba4d8849c6a4","constant_B",600,2,NA,NA,2,NA,NA,3.8342925007119,-213.268025520127,1.01774662451383,5,"success",NA
72,1072,1,"4ef60d1f950055935545ba4d8849c6a4","constant_B",600,3,NA,NA,3,NA,NA,3.73352409173097,-211.981199394358,0.870579185030131,5,"success",NA
72,1072,1,"4ef60d1f950055935545ba4d8849c6a4","constant_B",600,4,NA,NA,4,NA,NA,3.72204088556191,-213.915915007278,0.118056727435447,5,"success",NA
72,1072,1,"4ef60d1f950055935545ba4d8849c6a4","constant_B",600,5,NA,NA,5,NA,NA,3.80755538548539,-213.253142575919,0.775672973289883,5,"success",NA
72,1072,1,"4ef60d1f950055935545ba4d8849c6a4","constant_B",600,6,NA,NA,6,NA,NA,3.83407953574125,-211.69444670224,0.610407740598357,5,"success",NA
73,1073,1,"23ed6d0e534e19ffc952e0a9519e96fd","constant_B",600,1,NA,NA,1,NA,NA,3.61798152842349,-208.932581318216,0.124494648054915,5,"success",NA
73,1073,1,"23ed6d0e534e19ffc952e0a9519e96fd","constant_B",600,2,NA,NA,2,NA,NA,3.63286168371309,-208.485578807553,0.131398449444619,5,"success",NA
73,1073,1,"23ed6d0e534e19ffc952e0a9519e96fd","constant_B",600,3,NA,NA,3,NA,NA,3.64679107980861,-208.959238436521,0.0756992511147519,5,"success",NA
73,1073,1,"23ed6d0e534e19ffc952e0a9519e96fd","constant_B",600,4,NA,NA,4,NA,NA,3.68971308969393,-209.225442055369,0.244681434128112,5,"success",NA
73,1073,1,"23ed6d0e534e19ffc952e0a9519e96fd","constant_B",600,5,NA,NA,5,NA,NA,3.72577525180617,-209.07646857974,0.28465431738011,5,"success",NA
73,1073,1,"23ed6d0e534e19ffc952e0a9519e96fd","constant_B",600,6,NA,NA,6,NA,NA,3.73327543598123,-209.439353294047,0.167713863969623,5,"success",NA
74,1074,1,"44fe946085f2400c80cee533d6231e9a","constant_B",600,1,NA,NA,1,NA,NA,3.30721496494978,-216.447162298073,0.236619710500397,5,"success",NA
74,1074,1,"44fe946085f2400c80cee533d6231e9a","constant_B",600,2,NA,NA,2,NA,NA,3.39002274036745,-216.373926344899,0.295252092766391,5,"success",NA
74,1074,1,"44fe946085f2400c80cee533d6231e9a","constant_B",600,3,NA,NA,3,NA,NA,3.33902879343722,-216.341153081836,0.130324150899915,5,"success",NA
74,1074,1,"44fe946085f2400c80cee533d6231e9a","constant_B",600,4,NA,NA,4,NA,NA,3.4763427596121,-217.374821140224,0.128361135556606,5,"success",NA
74,1074,1,"44fe946085f2400c80cee533d6231e9a","constant_B",600,5,NA,NA,5,NA,NA,3.40003030704223,-216.344655443713,0.233013893812615,5,"success",NA
74,1074,1,"44fe946085f2400c80cee533d6231e9a","constant_B",600,6,NA,NA,6,NA,NA,3.41751403055357,-216.543968862768,0.137841642578182,5,"success",NA
75,1075,1,"0d820f5ccbfe13549eea216ee2513074","constant_B",600,1,NA,NA,1,NA,NA,3.32493795122938,-205.525585757633,0.339845839573634,5,"success",NA
75,1075,1,"0d820f5ccbfe13549eea216ee2513074","constant_B",600,2,NA,NA,2,NA,NA,3.2959441167924,-205.687701529852,0.21958561379392,5,"success",NA
75,1075,1,"0d820f5ccbfe13549eea216ee2513074","constant_B",600,3,NA,NA,3,NA,NA,3.40323083585729,-205.352143292064,0.248130369887364,5,"success",NA
75,1075,1,"0d820f5ccbfe13549eea216ee2513074","constant_B",600,4,NA,NA,4,NA,NA,3.42107001344314,-205.675344152709,0.208570175269251,5,"success",NA
75,1075,1,"0d820f5ccbfe13549eea216ee2513074","constant_B",600,5,NA,NA,5,NA,NA,3.35347355627389,-205.13255713337,0.499803797930384,5,"success",NA
75,1075,1,"0d820f5ccbfe13549eea216ee2513074","constant_B",600,6,NA,NA,6,NA,NA,3.42644770854071,-206.529330554749,0.314775184457915,5,"success",NA
76,1076,1,"91d5e8bc67046e3d44e7a47924bb3404","constant_B",600,1,NA,NA,1,NA,NA,3.56502950050388,-232.058319038959,0.545697773633369,5,"success",NA
76,1076,1,"91d5e8bc67046e3d44e7a47924bb3404","constant_B",600,2,NA,NA,2,NA,NA,3.72097831676512,-231.369445955679,0.745564179107857,5,"success",NA
76,1076,1,"91d5e8bc67046e3d44e7a47924bb3404","constant_B",600,3,NA,NA,3,NA,NA,3.61242355746207,-231.635314538937,0.796956086780399,5,"success",NA
76,1076,1,"91d5e8bc67046e3d44e7a47924bb3404","constant_B",600,4,NA,NA,4,NA,NA,3.74443855651972,-233.112991185946,0.182397829738916,5,"success",NA
76,1076,1,"91d5e8bc67046e3d44e7a47924bb3404","constant_B",600,5,NA,NA,5,NA,NA,3.69750234667992,-232.455890121025,0.241588497683233,5,"success",NA
76,1076,1,"91d5e8bc67046e3d44e7a47924bb3404","constant_B",600,6,NA,NA,6,NA,NA,3.70407941211324,-232.631219314958,0.107143023467722,5,"success",NA
77,1077,1,"4fe16663f3cfd5b374d35dd29d9cdca8","constant_B",600,1,NA,NA,1,NA,NA,3.53142368373435,-210.546612454031,0.0626141533705465,5,"success",NA
77,1077,1,"4fe16663f3cfd5b374d35dd29d9cdca8","constant_B",600,2,NA,NA,2,NA,NA,3.47722457482955,-210.368994907052,0.14432394757188,5,"success",NA
77,1077,1,"4fe16663f3cfd5b374d35dd29d9cdca8","constant_B",600,3,NA,NA,3,NA,NA,3.53238341031647,-210.225729985033,0.064257354049333,5,"success",NA
77,1077,1,"4fe16663f3cfd5b374d35dd29d9cdca8","constant_B",600,4,NA,NA,4,NA,NA,3.59088981004481,-210.841711363884,0.259106375421999,5,"success",NA
77,1077,1,"4fe16663f3cfd5b374d35dd29d9cdca8","constant_B",600,5,NA,NA,5,NA,NA,3.43176382080043,-210.353826129628,0.127438588716629,5,"success",NA
77,1077,1,"4fe16663f3cfd5b374d35dd29d9cdca8","constant_B",600,6,NA,NA,6,NA,NA,3.56402027767866,-210.614474326136,0.179593783743638,5,"success",NA
78,1078,1,"83a908c8ed5455b6c9ef246884162afc","constant_B",600,1,NA,NA,1,NA,NA,3.4024506589814,-228.69241325908,0.374441559195907,5,"success",NA
78,1078,1,"83a908c8ed5455b6c9ef246884162afc","constant_B",600,2,NA,NA,2,NA,NA,3.5369319092179,-228.740853280852,0.378033960468047,5,"success",NA
78,1078,1,"83a908c8ed5455b6c9ef246884162afc","constant_B",600,3,NA,NA,3,NA,NA,3.35573613513034,-228.828526628056,0.195828634929808,5,"success",NA
78,1078,1,"83a908c8ed5455b6c9ef246884162afc","constant_B",600,4,NA,NA,4,NA,NA,3.46495115328164,-228.559191892304,0.40786600718216,5,"success",NA
78,1078,1,"83a908c8ed5455b6c9ef246884162afc","constant_B",600,5,NA,NA,5,NA,NA,3.43346677061578,-228.250615020686,0.211853655073528,5,"success",NA
78,1078,1,"83a908c8ed5455b6c9ef246884162afc","constant_B",600,6,NA,NA,6,NA,NA,3.38940367109417,-228.635893933651,0.198545009133125,5,"success",NA
79,1079,1,"022bd08caeebfca4473b74c3678f71c2","constant_B",600,1,NA,NA,1,NA,NA,3.34360672088848,-213.558926409588,0.175930660864905,5,"success",NA
79,1079,1,"022bd08caeebfca4473b74c3678f71c2","constant_B",600,2,NA,NA,2,NA,NA,3.36049249587465,-213.611128226362,0.056456263011956,5,"success",NA
79,1079,1,"022bd08caeebfca4473b74c3678f71c2","constant_B",600,3,NA,NA,3,NA,NA,3.40990349903262,-214.217122279339,0.184745015638692,5,"success",NA
