"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","evaluation_rep","logLik","status"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,5,5,-218.289290437573,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,6,1,-220.045282866327,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,6,2,-219.443729907834,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,6,3,-218.208694964868,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,6,4,-218.875528369025,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,6,5,-220.397830280684,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,1,1,-241.512483306993,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,1,2,-240.871498642569,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,1,3,-242.435477665077,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,1,4,-243.980171646852,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,1,5,-242.438255419194,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,2,1,-241.99772158007,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,2,2,-243.851204041027,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,2,3,-241.982408282335,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,2,4,-238.609770008204,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,2,5,-242.223574199676,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,3,1,-238.98344648391,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,3,2,-241.517797247555,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,3,3,-241.155035715077,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,3,4,-242.336576658674,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,3,5,-240.540800979071,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,4,1,-241.105741837607,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,4,2,-243.116417308202,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,4,3,-240.310478318348,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,4,4,-241.806792313149,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,4,5,-242.752998836959,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,5,1,-240.23336926731,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,5,2,-241.651538019365,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,5,3,-241.473988004355,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,5,4,-241.50805631748,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,5,5,-241.881197621814,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,6,1,-241.415728671927,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,6,2,-241.473920088479,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,6,3,-242.070281229652,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,6,4,-240.418776237513,"success"
8,1008,1,"a0af209d0cf0d730b8b3834e0360ae95","constant_B",600,6,5,-240.632197427297,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,1,1,-216.379330404986,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,1,2,-216.831937062928,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,1,3,-216.523269392773,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,1,4,-216.757315319394,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,1,5,-216.503270082063,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,2,1,-217.310270657754,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,2,2,-216.224891871192,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,2,3,-217.082084167068,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,2,4,-215.931195778607,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,2,5,-214.759170645786,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,3,1,-216.368611014704,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,3,2,-215.709130887405,"success"
9,1009,1,"51101219b554b4802624e043f09d6160","constant_B",600,3,3,-213.893193444393,"success"
