"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","week","B_estimate","B_true"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,7.57142857142857,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,7.71428571428571,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,7.85714285714286,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,8,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,8.14285714285714,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,8.28571428571428,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,8.42857142857143,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,8.57142857142857,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,8.71428571428571,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,8.85714285714286,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,9,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,9.14285714285714,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,9.28571428571428,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,9.42857142857143,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,9.57142857142857,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,9.71428571428571,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,9.85714285714286,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,10,3.03294263829883,2
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,0.142857142857143,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,0.285714285714286,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,0.428571428571429,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,0.571428571428571,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,0.714285714285714,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,0.857142857142857,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,1,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,1.14285714285714,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,1.28571428571429,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,1.42857142857143,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,1.57142857142857,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,1.71428571428571,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,1.85714285714286,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,2,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,2.14285714285714,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,2.28571428571429,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,2.42857142857143,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,2.57142857142857,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,2.71428571428571,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,2.85714285714286,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,3,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,3.14285714285714,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,3.28571428571429,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,3.42857142857143,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,3.57142857142857,3.6926380302407,4
4,1004,1,"bf8dcbec52b9c4d08f0b3a8b4e1b1840","constant_B",600,3.71428571428571,3.6926380302407,4
