"experiment","task_id","task_label","illustration_role","week","quantity","series_key","value","is_time_zero","estimate_semantics","conditioning","time_zero_semantics","series_label"
4,1,"Task 1","previously_designated_primary_illustration",3.57142857142857,"I","constant",594,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",3.71428571428571,"I","constant",593,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",3.85714285714286,"I","constant",580,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",4,"I","constant",564,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",4.14285714285714,"I","constant",545,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",4.28571428571429,"I","constant",477,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",4.42857142857143,"I","constant",454,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",4.57142857142857,"I","constant",384,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",4.71428571428571,"I","constant",349,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",4.85714285714286,"I","constant",293,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",5,"I","constant",263,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",5.14285714285714,"I","constant",226,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",5.28571428571429,"I","constant",204,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",5.42857142857143,"I","constant",164,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",5.57142857142857,"I","constant",119,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",5.71428571428571,"I","constant",93,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",5.85714285714286,"I","constant",68,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",6,"I","constant",59,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",6.14285714285714,"I","constant",54,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",6.28571428571429,"I","constant",40,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",6.42857142857143,"I","constant",35,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",6.57142857142857,"I","constant",24,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",6.71428571428571,"I","constant",14,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",6.85714285714286,"I","constant",17,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",7,"I","constant",13,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",7.14285714285714,"I","constant",7,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",7.28571428571429,"I","constant",3,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",7.42857142857143,"I","constant",2,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",7.57142857142857,"I","constant",2,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",7.71428571428571,"I","constant",2,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",7.85714285714286,"I","constant",1,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",8,"I","constant",1,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",8.14285714285714,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",8.28571428571428,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",8.42857142857143,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",8.57142857142857,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",8.71428571428571,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",8.85714285714286,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",9,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",9.14285714285714,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",9.28571428571428,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",9.42857142857143,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",9.57142857142857,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",9.71428571428571,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",9.85714285714286,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,1,"Task 1","previously_designated_primary_illustration",10,"I","constant",0,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fixed_I0","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0,"B","truth",4,TRUE,"data_generating_path","none",NA,"Truth"
4,117,"Task 117","previously_designated_second_illustration",5,"B","truth",4,FALSE,"data_generating_path","none",NA,"Truth"
4,117,"Task 117","previously_designated_second_illustration",5,"B","truth",2,FALSE,"data_generating_path","none",NA,"Truth"
4,117,"Task 117","previously_designated_second_illustration",10,"B","truth",2,FALSE,"data_generating_path","none",NA,"Truth"
4,117,"Task 117","previously_designated_second_illustration",0,"B","gamma",3.61026637785311,TRUE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.142857142857143,"B","gamma",4.46009348747304,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.285714285714286,"B","gamma",5.63108976925426,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.428571428571429,"B","gamma",6.7892142180806,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.571428571428571,"B","gamma",5.93452916254884,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.714285714285714,"B","gamma",4.20013854847622,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.857142857142857,"B","gamma",4.69278562274378,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1,"B","gamma",4.2361571155326,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.14285714285714,"B","gamma",5.09469898537127,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.28571428571429,"B","gamma",5.30925029420711,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.42857142857143,"B","gamma",4.20721609500735,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.57142857142857,"B","gamma",3.35665792950983,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.71428571428571,"B","gamma",3.08455923861582,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.85714285714286,"B","gamma",3.83446483532718,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2,"B","gamma",2.94234116325044,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.14285714285714,"B","gamma",3.3362193004306,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.28571428571429,"B","gamma",2.99676477649603,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.42857142857143,"B","gamma",2.88211294595386,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.57142857142857,"B","gamma",3.66439628313967,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.71428571428571,"B","gamma",3.78549065739765,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.85714285714286,"B","gamma",3.51967720681882,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3,"B","gamma",3.62830561158658,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.14285714285714,"B","gamma",3.46960874827475,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.28571428571429,"B","gamma",3.50434654262032,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.42857142857143,"B","gamma",4.18774516622179,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.57142857142857,"B","gamma",3.98896658296529,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.71428571428571,"B","gamma",3.71543117480011,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.85714285714286,"B","gamma",4.45302292598242,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",4,"B","gamma",5.32730788847295,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",4.14285714285714,"B","gamma",4.47879333696015,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",4.28571428571429,"B","gamma",4.75410968377658,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",4.42857142857143,"B","gamma",4.16492043212092,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",4.57142857142857,"B","gamma",4.24637575989339,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",4.71428571428571,"B","gamma",3.44389868581389,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",4.85714285714286,"B","gamma",2.98196674363728,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",5,"B","gamma",2.30550438252993,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",5.14285714285714,"B","gamma",1.96797112115165,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",5.28571428571429,"B","gamma",2.38700481193633,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",5.42857142857143,"B","gamma",2.16186451504043,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",5.57142857142857,"B","gamma",2.24062011522284,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",5.71428571428571,"B","gamma",2.18778149512382,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",5.85714285714286,"B","gamma",1.92517642476629,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",6,"B","gamma",1.75047616583953,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",6.14285714285714,"B","gamma",1.54350018997404,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",6.28571428571429,"B","gamma",1.54987581053238,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",6.42857142857143,"B","gamma",1.57410403109614,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",6.57142857142857,"B","gamma",1.4912528784498,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",6.71428571428571,"B","gamma",1.55185613193524,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",6.85714285714286,"B","gamma",1.87555244931365,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",7,"B","gamma",1.75022450810902,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",7.14285714285714,"B","gamma",1.65337175565153,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",7.28571428571429,"B","gamma",1.64807471989068,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",7.42857142857143,"B","gamma",1.92742946320399,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",7.57142857142857,"B","gamma",1.46169473760239,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",7.71428571428571,"B","gamma",1.51157254909472,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",7.85714285714286,"B","gamma",1.68181076029094,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",8,"B","gamma",1.66709183052712,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",8.14285714285714,"B","gamma",2.0414630334565,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",8.28571428571428,"B","gamma",2.24116207751183,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",8.42857142857143,"B","gamma",2.48154657268336,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",8.57142857142857,"B","gamma",2.00086897538542,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",8.71428571428571,"B","gamma",2.03712001872678,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",8.85714285714286,"B","gamma",2.16630588569177,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",9,"B","gamma",1.88727272934949,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",9.14285714285714,"B","gamma",2.05710685187491,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",9.28571428571428,"B","gamma",2.12651809650312,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",9.42857142857143,"B","gamma",2.750245122555,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",9.57142857142857,"B","gamma",2.89991750455682,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",9.71428571428571,"B","gamma",2.84679850407661,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",9.85714285714286,"B","gamma",3.16806552295487,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",10,"B","gamma",3.02824617411415,FALSE,"observation_conditioned_ancestry_trajectory","Y_1:70","fitted_B0","Gamma-noise conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0,"B","constant",3.38780993855149,TRUE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.142857142857143,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.285714285714286,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.428571428571429,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.571428571428571,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.714285714285714,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",0.857142857142857,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.14285714285714,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.28571428571429,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.42857142857143,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.57142857142857,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.71428571428571,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",1.85714285714286,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.14285714285714,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.28571428571429,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.42857142857143,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.57142857142857,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.71428571428571,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",2.85714285714286,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.14285714285714,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.28571428571429,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.42857142857143,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.57142857142857,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
4,117,"Task 117","previously_designated_second_illustration",3.71428571428571,"B","constant",3.38780993855149,FALSE,"fitted_static_parameter","Y_1:70","fitted_Beta","Constant-B conditioned trajectory"
